qty,unit_price,Length,Height,Gutter,_F7,_F8,_F9,_G2,_G3,_G4,_H13,_H14,_M5,_M6
12.0,15.5,592.0,592.0,20.0,0,0,1,0,0,0,0,0,0,0
6.0,12.25,287.0,592.0,20.0,0,0,1,0,0,0,0,0,0,0
10.0,39.5,365.0,620.0,90.0,0,0,0,0,0,0,0,0,0,1
10.0,47.5,565.0,594.0,98.0,0,0,0,0,0,0,0,0,0,1
78.0,10.5,1010.0,375.0,98.0,0,0,0,0,0,1,0,0,0,0
6.0,11.5,705.0,650.0,98.0,0,0,0,0,0,1,0,0,0,0
1.0,8.0,330.0,315.0,48.0,0,0,0,0,0,1,0,0,0,0
60.0,10.5,1010.0,375.0,98.0,0,0,0,0,0,1,0,0,0,0
3.0,11.5,705.0,650.0,98.0,0,0,0,0,0,1,0,0,0,0
11.0,6.75,595.0,205.0,5.0,0,0,0,0,0,1,0,0,0,0
1.0,6.95,790.0,215.0,5.0,0,0,0,0,0,1,0,0,0,0
34.0,8.25,592.0,592.0,25.0,0,0,0,0,0,1,0,0,0,0
6.0,6.5,592.0,287.0,25.0,0,0,0,0,0,1,0,0,0,0
17.0,17.5,592.0,592.0,25.0,0,0,1,0,0,0,0,0,0,0
3.0,12.5,287.0,592.0,25.0,0,0,1,0,0,0,0,0,0,0
2.0,10.5,1090.0,210.0,5.0,0,0,0,1,0,0,0,0,0,0
8.0,8.5,750.0,223.0,5.0,0,0,0,1,0,0,0,0,0,0
2.0,8.15,592.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
1.0,6.5,592.0,287.0,48.0,0,0,0,0,0,1,0,0,0,0
4.0,18.5,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
2.0,14.0,287.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
1.0,8.0,540.0,645.0,25.0,0,0,0,0,0,1,0,0,0,0
6.0,14.5,775.0,410.0,95.0,0,0,0,0,0,1,0,0,0,0
32.0,10.5,592.0,592.0,25.0,0,0,0,0,0,1,0,0,0,0
16.0,14.5,592.0,892.0,25.0,0,0,0,0,0,1,0,0,0,0
16.0,14.5,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
8.0,20.5,592.0,892.0,25.0,1,0,0,0,0,0,0,0,0,0
2.0,15.0,287.0,892.0,25.0,1,0,0,0,0,0,0,0,0,0
4.0,32.5,592.0,892.0,25.0,1,0,0,0,0,0,0,0,0,0
1.0,20.5,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
1.0,48.5,430.0,490.0,96.0,1,0,0,0,0,0,0,0,0,0
1.0,8.5,430.0,490.0,48.0,0,0,0,0,0,1,0,0,0,0
5.0,10.95,740.0,608.0,48.0,0,0,0,0,0,1,0,0,0,0
4.0,8.15,540.0,510.0,48.0,0,0,0,0,0,1,0,0,0,0
1.0,8.85,610.0,540.0,48.0,0,0,0,0,0,1,0,0,0,0
2.0,8.75,620.0,420.0,48.0,0,0,0,0,0,1,0,0,0,0
9.0,58.5,592.0,592.0,292.0,0,0,1,0,0,0,0,0,0,0
3.0,39.5,592.0,287.0,292.0,0,0,1,0,0,0,0,0,0,0
1.0,15.5,435.0,592.0,25.0,0,0,1,0,0,0,0,0,0,0
9.0,165.0,610.0,610.0,292.0,0,0,0,0,0,0,0,1,0,0
1.0,105.0,610.0,305.0,292.0,0,0,0,0,0,0,0,1,0,0
1.0,145.0,610.0,460.0,292.0,0,0,0,0,0,0,0,1,0,0
60.0,7.0,490.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
60.0,31.5,490.0,592.0,48.0,0,0,0,0,0,0,0,0,1,0
60.0,39.5,490.0,592.0,96.0,1,0,0,0,0,0,0,0,0,0
12.0,14.5,592.0,892.0,25.0,0,0,0,0,0,1,0,0,0,0
6.0,24.5,592.0,892.0,25.0,1,0,0,0,0,0,0,0,0,0
1.0,6.5,450.0,465.0,45.0,0,0,0,0,0,1,0,0,0,0
4.0,7.0,395.0,625.0,45.0,0,0,0,0,0,1,0,0,0,0
3.0,6.5,490.0,390.0,48.0,0,0,0,0,0,1,0,0,0,0
1.0,7.5,500.0,570.0,48.0,0,0,0,0,0,1,0,0,0,0
1.0,6.95,490.0,445.0,48.0,0,0,0,0,0,1,0,0,0,0
1.0,15.5,570.0,500.0,25.0,0,1,0,0,0,0,0,0,0,0
3.0,15.5,380.0,490.0,25.0,0,1,0,0,0,0,0,0,0,0
2.0,12.5,780.0,410.0,100.0,0,0,0,0,0,1,0,0,0,0
4.0,6.5,470.0,470.0,45.0,0,0,0,0,0,1,0,0,0,0
2.0,8.0,650.0,535.0,45.0,0,0,0,0,0,1,0,0,0,0
2.0,17.5,1780.0,595.0,25.0,0,0,0,0,0,1,0,0,0,0
16.0,6.5,398.0,498.0,50.0,0,0,0,0,0,1,0,0,0,0
8.0,7.5,500.0,625.0,50.0,0,0,0,0,0,1,0,0,0,0
8.0,25.5,500.0,500.0,50.0,1,0,0,0,0,0,0,0,0,0
16.0,29.5,625.0,500.0,50.0,1,0,0,0,0,0,0,0,0,0
2.0,6.5,470.0,405.0,48.0,0,0,0,0,0,1,0,0,0,0
2.0,5.5,508.0,208.0,14.0,0,0,0,0,0,1,0,0,0,0
9.0,5.2,380.0,180.0,14.0,0,0,0,0,0,1,0,0,0,0
4.0,14.75,592.0,592.0,25.0,0,0,0,0,0,0,0,0,1,0
2.0,12.99,287.0,592.0,25.0,0,0,0,0,0,0,0,0,1,0
2.0,14.99,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
2.0,12.99,287.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
30.0,14.25,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
20.0,14.5,592.0,592.0,25.0,0,0,0,0,0,0,0,0,1,0
16.0,10.5,287.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
80.0,7.6,592.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
1.0,5.95,230.0,630.0,25.0,0,0,0,0,0,1,0,0,0,0
5.0,5.5,470.0,225.0,20.0,0,0,0,0,0,1,0,0,0,0
3.0,5.95,655.0,255.0,23.0,0,0,0,0,0,1,0,0,0,0
4.0,55.5,592.0,490.0,292.0,0,0,1,0,0,0,0,0,0,0
2.0,10.25,592.0,287.0,25.0,0,0,0,0,0,1,0,0,0,0
1.0,10.5,592.0,592.0,25.0,0,0,0,0,0,1,0,0,0,0
10.0,7.5,595.0,400.0,45.0,0,0,0,0,0,1,0,0,0,0
70.0,7.6,592.0,592.0,45.0,0,0,0,0,0,1,0,0,0,0
20.0,12.5,287.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
10.0,10.99,287.0,592.0,25.0,0,0,0,0,0,0,0,0,1,0
2.0,11.5,287.0,287.0,25.0,1,0,0,0,0,0,0,0,0,0
8.0,16.5,592.0,592.0,25.0,0,0,1,0,0,0,0,0,0,0
2.0,10.5,287.0,287.0,25.0,0,0,0,0,0,0,0,0,1,0
16.0,14.75,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
30.0,14.5,592.0,592.0,25.0,0,0,0,0,0,0,0,0,1,0
1.0,29.5,592.0,592.0,48.0,0,0,0,0,0,0,0,0,0,1
1.0,19.5,287.0,592.0,48.0,0,0,0,0,0,0,0,0,0,1
1.0,7.5,592.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
1.0,5.75,287.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
1.0,32.5,592.0,592.0,48.0,1,0,0,0,0,0,0,0,0,0
1.0,21.5,287.0,592.0,48.0,1,0,0,0,0,0,0,0,0,0
1.0,5.75,287.0,592.0,45.0,0,0,0,0,0,1,0,0,0,0
1.0,7.5,592.0,592.0,45.0,0,0,0,0,0,1,0,0,0,0
1.0,35.5,592.0,287.0,292.0,1,0,0,0,0,0,0,0,0,0
1.0,52.5,592.0,592.0,292.0,1,0,0,0,0,0,0,0,0,0
1.0,12.5,287.0,592.0,25.0,0,0,0,0,0,0,0,0,0,1
1.0,14.5,592.0,592.0,25.0,0,0,0,0,0,0,0,0,0,1
40.0,8.15,625.0,500.0,48.0,0,0,0,0,0,1,0,0,0,0
40.0,29.75,625.0,500.0,48.0,1,0,0,0,0,0,0,0,0,0
1.0,85.5,305.0,305.0,68.0,0,0,0,0,0,0,0,1,0,0
8.0,115.0,610.0,610.0,150.0,0,0,0,0,0,0,0,1,0,0
2.0,118.0,915.0,610.0,68.0,0,0,0,0,0,0,0,1,0,0
3.0,85.5,457.0,457.0,150.0,0,0,0,0,0,0,0,1,0,0
8.0,17.5,592.0,592.0,25.0,0,0,1,0,0,0,0,0,0,0
8.0,17.0,592.0,287.0,25.0,0,0,1,0,0,0,0,0,0,0
16.0,14.5,395.0,150.0,48.0,0,0,0,0,0,0,0,0,1,0
16.0,22.5,395.0,395.0,48.0,0,0,0,0,0,0,0,0,1,0
80.0,7.5,592.0,592.0,45.0,0,0,0,0,0,1,0,0,0,0
40.0,6.0,287.0,592.0,45.0,0,0,0,0,0,1,0,0,0,0
20.0,10.4,287.0,592.0,25.0,0,0,0,0,0,0,0,0,1,0
20.0,10.5,287.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
2.0,11.5,945.0,300.0,60.0,0,0,0,0,0,1,0,0,0,0
2.0,9.5,800.0,500.0,48.0,0,0,0,0,0,1,0,0,0,0
38.0,6.95,750.0,500.0,20.0,0,0,0,0,0,1,0,0,0,0
4.0,6.1,540.0,230.0,48.0,0,0,0,0,0,1,0,0,0,0
2.0,5.95,620.0,400.0,20.0,0,0,0,0,0,1,0,0,0,0
12.0,8.45,860.0,310.0,45.0,0,0,0,0,0,1,0,0,0,0
12.0,10.5,774.0,412.0,98.0,0,0,0,0,0,1,0,0,0,0
70.0,12.5,592.0,592.0,25.0,0,0,0,0,1,0,0,0,0,0
70.0,7.5,592.0,592.0,45.0,0,0,0,0,0,1,0,0,0,0
70.0,14.5,592.0,592.0,25.0,0,0,0,0,0,0,0,0,1,0
70.0,12.5,592.0,592.0,25.0,0,0,0,0,1,0,0,0,0,0
70.0,7.5,592.0,592.0,45.0,0,0,0,0,0,1,0,0,0,0
70.0,14.5,592.0,592.0,25.0,0,0,0,0,0,0,0,0,1,0
50.0,14.75,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
20.0,11.5,287.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
50.0,14.75,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
20.0,11.5,287.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
80.0,7.5,592.0,592.0,45.0,0,0,0,0,0,1,0,0,0,0
80.0,7.5,592.0,592.0,45.0,0,0,0,0,0,1,0,0,0,0
24.0,14.99,592.0,892.0,25.0,0,0,0,0,0,1,0,0,0,0
12.0,24.99,592.0,892.0,25.0,1,0,0,0,0,0,0,0,0,0
24.0,14.99,592.0,892.0,25.0,0,0,0,0,0,1,0,0,0,0
12.0,24.99,592.0,892.0,25.0,1,0,0,0,0,0,0,0,0,0
32.0,11.5,592.0,592.0,25.0,0,0,0,0,0,1,0,0,0,0
16.0,14.0,592.0,892.0,25.0,0,0,0,0,0,1,0,0,0,0
16.0,15.5,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
8.0,25.5,592.0,892.0,25.0,1,0,0,0,0,0,0,0,0,0
2.0,14.99,287.0,892.0,25.0,1,0,0,0,0,0,0,0,0,0
4.0,32.5,592.0,892.0,25.0,1,0,0,0,0,0,0,0,0,0
1.0,20.5,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
1.0,48.5,430.0,490.0,96.0,1,0,0,0,0,0,0,0,0,0
1.0,8.5,430.0,490.0,48.0,0,0,0,0,0,1,0,0,0,0
32.0,11.5,592.0,592.0,25.0,0,0,0,0,0,1,0,0,0,0
16.0,14.0,592.0,892.0,25.0,0,0,0,0,0,1,0,0,0,0
16.0,15.5,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
8.0,25.5,592.0,892.0,25.0,1,0,0,0,0,0,0,0,0,0
2.0,14.99,287.0,892.0,25.0,1,0,0,0,0,0,0,0,0,0
4.0,32.5,592.0,892.0,25.0,1,0,0,0,0,0,0,0,0,0
1.0,20.5,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
1.0,48.5,430.0,490.0,96.0,1,0,0,0,0,0,0,0,0,0
1.0,8.5,430.0,490.0,48.0,0,0,0,0,0,1,0,0,0,0
12.0,10.5,470.0,550.0,97.0,0,0,0,0,0,1,0,0,0,0
12.0,10.5,470.0,550.0,97.0,0,0,0,0,0,1,0,0,0,0
4.0,7.75,592.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
8.0,6.25,287.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
4.0,57.5,592.0,592.0,292.0,0,0,1,0,0,0,0,0,0,0
8.0,37.5,592.0,287.0,292.0,0,0,1,0,0,0,0,0,0,0
6.0,5.75,478.0,280.0,16.0,0,0,0,0,0,1,0,0,0,0
6.0,4.95,478.0,180.0,16.0,0,0,0,0,0,1,0,0,0,0
6.0,4.9,435.0,180.0,16.0,0,0,0,0,0,1,0,0,0,0
6.0,4.5,335.0,135.0,16.0,0,0,0,0,0,1,0,0,0,0
1.0,55.5,592.0,592.0,292.0,1,0,0,0,0,0,0,0,0,0
1.0,35.5,592.0,287.0,292.0,1,0,0,0,0,0,0,0,0,0
1.0,10.5,1160.0,280.0,22.0,0,0,0,0,0,1,0,0,0,0
3.0,37.5,592.0,287.0,292.0,0,0,0,0,0,0,0,0,0,1
3.0,6.5,592.0,287.0,48.0,0,0,0,0,0,1,0,0,0,0
12.0,7.5,464.0,364.0,48.0,0,0,0,0,0,1,0,0,0,0
1.0,7.5,564.0,264.0,48.0,0,0,0,0,0,1,0,0,0,0
2.0,12.5,605.0,690.0,48.0,0,0,0,0,0,0,0,0,1,0
1.0,10.5,245.0,690.0,48.0,0,0,0,0,0,0,0,0,1,0
2.0,45.5,605.0,690.0,48.0,0,0,1,0,0,0,0,0,0,0
1.0,25.5,245.0,690.0,48.0,0,0,1,0,0,0,0,0,0,0
1.0,14.5,690.0,740.0,48.0,0,0,0,0,0,0,0,0,1,0
1.0,47.5,690.0,740.0,48.0,0,0,1,0,0,0,0,0,0,0
1.0,11.5,780.0,335.0,48.0,0,0,0,0,0,0,0,0,1,0
1.0,10.5,360.0,335.0,48.0,0,0,0,0,0,0,0,0,1,0
1.0,34.5,780.0,335.0,48.0,0,0,1,0,0,0,0,0,0,0
1.0,22.5,360.0,335.0,48.0,0,0,1,0,0,0,0,0,0,0
1.0,15.5,880.0,500.0,98.0,0,0,0,0,0,1,0,0,0,0
2.0,11.5,660.0,480.0,45.0,0,0,0,0,0,1,0,0,0,0
5.0,8.5,395.0,395.0,48.0,0,0,0,0,0,1,0,0,0,0
1.0,9.5,590.0,340.0,48.0,0,0,0,0,0,1,0,0,0,0
1.0,8.5,490.0,490.0,48.0,0,0,0,0,0,1,0,0,0,0
1.0,7.25,287.0,395.0,48.0,0,0,0,0,0,1,0,0,0,0
10.0,31.5,490.0,490.0,48.0,1,0,0,0,0,0,0,0,0,0
1.0,21.5,287.0,287.0,48.0,1,0,0,0,0,0,0,0,0,0
1.0,22.5,285.0,395.0,48.0,1,0,0,0,0,0,0,0,0,0
1.0,8.5,490.0,490.0,48.0,0,0,0,0,0,1,0,0,0,0
10.0,7.5,592.0,592.0,45.0,0,0,0,0,0,1,0,0,0,0
30.0,6.95,490.0,490.0,45.0,0,0,0,0,0,1,0,0,0,0
15.0,8.5,792.0,392.0,45.0,0,0,0,0,0,1,0,0,0,0
10.0,7.25,592.0,490.0,45.0,0,0,0,0,0,1,0,0,0,0
2.0,8.0,800.0,400.0,45.0,0,0,0,0,0,1,0,0,0,0
10.0,9.95,892.0,490.0,46.0,0,0,0,0,0,1,0,0,0,0
2.0,8.35,880.0,290.0,45.0,0,0,0,0,0,1,0,0,0,0
20.0,14.75,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
30.0,12.95,490.0,490.0,25.0,1,0,0,0,0,0,0,0,0,0
50.0,27.5,525.0,510.0,46.0,1,0,0,0,0,0,0,0,0,0
5.0,18.5,792.0,392.0,25.0,1,0,0,0,0,0,0,0,0,0
5.0,14.8,592.0,490.0,25.0,1,0,0,0,0,0,0,0,0,0
20.0,12.99,892.0,490.0,25.0,1,0,0,0,0,0,0,0,0,0
20.0,14.0,792.0,392.0,25.0,1,0,0,0,0,0,0,0,0,0
5.0,37.5,800.0,400.0,46.0,1,0,0,0,0,0,0,0,0,0
10.0,15.5,490.0,490.0,25.0,1,0,0,0,0,0,0,0,0,0
10.0,15.5,592.0,490.0,25.0,1,0,0,0,0,0,0,0,0,0
5.0,18.5,792.0,392.0,25.0,1,0,0,0,0,0,0,0,0,0
2.0,10.5,880.0,595.0,46.0,0,0,0,0,0,1,0,0,0,0
44.0,7.0,625.0,500.0,48.0,0,0,0,0,0,1,0,0,0,0
44.0,27.5,625.0,500.0,48.0,1,0,0,0,0,0,0,0,0,0
38.0,6.5,500.0,500.0,48.0,0,0,0,0,0,1,0,0,0,0
14.0,6.25,500.0,400.0,48.0,0,0,0,0,0,1,0,0,0,0
2.0,6.4,500.0,450.0,48.0,0,0,0,0,0,1,0,0,0,0
2.0,22.5,500.0,450.0,48.0,1,0,0,0,0,0,0,0,0,0
2.0,21.5,500.0,400.0,48.0,1,0,0,0,0,0,0,0,0,0
2.0,25.5,500.0,500.0,48.0,1,0,0,0,0,0,0,0,0,0
60.0,6.99,490.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
60.0,39.5,490.0,592.0,96.0,1,0,0,0,0,0,0,0,0,0
60.0,25.5,490.0,592.0,48.0,0,0,0,0,0,0,0,0,1,0
1.0,6.0,287.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
1.0,8.0,592.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
1.0,52.5,592.0,592.0,292.0,1,0,0,0,0,0,0,0,0,0
1.0,37.5,592.0,287.0,292.0,1,0,0,0,0,0,0,0,0,0
1.0,14.5,287.0,592.0,25.0,0,0,0,0,0,0,0,0,0,1
1.0,18.5,592.0,592.0,25.0,0,0,0,0,0,0,0,0,0,1
2.0,9.5,520.0,340.0,45.0,0,0,0,1,0,0,0,0,0,0
2.0,9.85,420.0,570.0,40.0,0,0,0,0,0,1,0,0,0,0
5.0,21.5,592.0,592.0,25.0,0,0,1,0,0,0,0,0,0,0
4.0,20.5,592.0,287.0,25.0,0,0,1,0,0,0,0,0,0,0
5.0,20.5,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
3.0,19.5,592.0,287.0,25.0,1,0,0,0,0,0,0,0,0,0
3.0,37.5,287.0,592.0,96.0,1,0,0,0,0,0,0,0,0,0
1.0,10.5,795.0,595.0,45.0,0,0,0,0,0,1,0,0,0,0
2.0,6.5,595.0,395.0,45.0,0,0,0,0,0,1,0,0,0,0
1.0,11.5,795.0,725.0,45.0,0,0,0,0,0,1,0,0,0,0
1.0,7.5,595.0,595.0,45.0,0,0,0,0,0,1,0,0,0,0
18.0,5.75,287.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
54.0,6.95,592.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
27.0,48.5,592.0,592.0,292.0,1,0,0,0,0,0,0,0,0,0
9.0,35.5,592.0,287.0,292.0,1,0,0,0,0,0,0,0,0,0
1.0,8.5,485.0,420.0,48.0,0,0,0,0,0,1,0,0,0,0
100.0,12.99,592.0,592.0,600.0,0,0,0,0,0,1,0,0,0,0
100.0,12.99,592.0,592.0,600.0,0,0,0,0,0,0,0,0,1,0
40.0,12.75,592.0,287.0,600.0,0,0,0,0,0,0,0,0,1,0
100.0,14.5,592.0,592.0,380.0,1,0,0,0,0,0,0,0,0,0
60.0,6.5,490.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
60.0,38.5,490.0,592.0,98.0,1,0,0,0,0,0,0,0,0,0
60.0,7.5,490.0,592.0,48.0,0,0,0,0,0,0,0,0,1,0
1.0,5.5,287.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
1.0,6.95,592.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
1.0,52.5,592.0,592.0,292.0,1,0,0,0,0,0,0,0,0,0
1.0,39.5,592.0,287.0,292.0,1,0,0,0,0,0,0,0,0,0
1.0,12.5,287.0,592.0,380.0,0,0,0,0,0,0,0,0,0,1
1.0,14.5,592.0,592.0,380.0,0,0,0,0,0,0,0,0,0,1
8.0,42.5,500.0,530.0,97.0,1,0,0,0,0,0,0,0,0,0
8.0,6.5,500.0,530.0,50.0,0,0,0,0,0,1,0,0,0,0
1.0,10.5,650.0,645.0,95.0,0,0,0,0,0,1,0,0,0,0
3.0,6.35,285.0,360.0,5.0,0,0,0,1,0,0,0,0,0,0
15.0,9.5,800.0,500.0,48.0,0,0,0,0,0,1,0,0,0,0
24.0,6.5,625.0,500.0,48.0,0,0,0,0,0,1,0,0,0,0
80.0,5.25,843.0,205.0,6.0,0,0,0,0,1,0,0,0,0,0
9.0,6.95,592.0,592.0,45.0,0,0,0,0,0,1,0,0,0,0
9.0,5.95,592.0,287.0,45.0,0,0,0,0,0,1,0,0,0,0
4.0,10.5,630.0,950.0,45.0,0,0,0,0,0,1,0,0,0,0
5.0,12.99,592.0,592.0,500.0,1,0,0,0,0,0,0,0,0,0
5.0,12.5,287.0,592.0,500.0,1,0,0,0,0,0,0,0,0,0
40.0,6.95,625.0,500.0,48.0,0,0,0,0,0,1,0,0,0,0
30.0,8.5,800.0,500.0,48.0,0,0,0,0,0,1,0,0,0,0
32.0,6.5,635.0,500.0,48.0,0,0,0,0,0,1,0,0,0,0
24.0,29.99,500.0,625.0,48.0,1,0,0,0,0,0,0,0,0,0
4.0,6.25,450.0,500.0,48.0,0,0,0,0,0,1,0,0,0,0
1.0,6.4,545.0,495.0,48.0,0,0,0,0,0,0,0,0,1,0
24.0,6.95,665.0,504.0,48.0,0,0,0,0,0,1,0,0,0,0
8.0,44.5,663.0,504.0,97.0,1,0,0,0,0,0,0,0,0,0
3.0,18.5,530.0,265.0,48.0,1,0,0,0,0,0,0,0,0,0
3.0,5.5,530.0,265.0,48.0,0,0,0,0,0,1,0,0,0,0
1.0,12.5,720.0,685.0,48.0,0,0,0,0,0,1,0,0,0,0
24.0,6.95,592.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
12.0,52.5,592.0,592.0,292.0,1,0,0,0,0,0,0,0,0,0
10.0,15.5,592.0,592.0,25.0,0,0,1,0,0,0,0,0,0,0
8.0,15.5,592.0,287.0,25.0,0,0,1,0,0,0,0,0,0,0
10.0,14.95,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
6.0,14.95,592.0,287.0,25.0,1,0,0,0,0,0,0,0,0,0
6.0,27.5,287.0,592.0,96.0,1,0,0,0,0,0,0,0,0,0
2.0,9.5,795.0,595.0,45.0,0,0,0,0,0,1,0,0,0,0
4.0,6.5,595.0,395.0,45.0,0,0,0,0,0,1,0,0,0,0
2.0,9.95,795.0,725.0,45.0,0,0,0,0,0,1,0,0,0,0
2.0,6.75,595.0,595.0,45.0,0,0,0,0,0,1,0,0,0,0
8.0,8.75,500.0,530.0,48.0,0,0,0,0,0,1,0,0,0,0
8.0,44.5,500.0,530.0,97.0,1,0,0,0,0,0,0,0,0,0
1.0,7.5,495.0,520.0,20.0,0,0,0,0,0,1,0,0,0,0
2.0,14.5,865.0,450.0,45.0,0,0,0,0,0,0,0,0,1,0
1.0,15.5,685.0,715.0,45.0,0,0,0,0,0,0,0,0,1,0
2.0,14.5,865.0,455.0,45.0,0,0,0,0,0,0,0,0,1,0
9.0,8.5,592.0,490.0,48.0,0,0,0,0,0,1,0,0,0,0
12.0,14.5,490.0,592.0,48.0,0,0,0,0,0,0,0,0,1,0
1.0,7.5,490.0,250.0,20.0,0,0,0,0,0,1,0,0,0,0
2.0,24.5,1005.0,515.0,45.0,0,0,0,0,0,0,0,0,1,0
1.0,15.5,720.0,685.0,45.0,0,0,0,0,0,0,0,0,1,0
2.0,14.5,865.0,450.0,45.0,0,0,0,0,0,0,0,0,1,0
350.0,4.25,1030.0,200.0,6.0,0,0,0,0,0,1,0,0,0,0
350.0,4.35,1200.0,200.0,6.0,0,0,0,0,0,1,0,0,0,0
1.0,6.5,495.0,520.0,20.0,0,0,0,0,0,1,0,0,0,0
2.0,9.5,865.0,450.0,45.0,0,0,0,0,0,0,0,0,1,0
1.0,9.5,685.0,715.0,45.0,0,0,0,0,0,0,0,0,1,0
2.0,9.5,865.0,455.0,45.0,0,0,0,0,0,0,0,0,1,0
9.0,6.5,592.0,490.0,50.0,0,0,0,0,0,1,0,0,0,0
2.0,8.5,490.0,592.0,50.0,0,0,0,0,0,0,0,0,1,0
1.0,5.5,490.0,250.0,20.0,0,0,0,0,0,1,0,0,0,0
2.0,12.75,1005.0,515.0,45.0,0,0,0,0,0,0,0,0,1,0
1.0,9.95,720.0,685.0,45.0,0,0,0,0,0,0,0,0,1,0
2.0,9.5,865.0,450.0,45.0,0,0,0,0,0,0,0,0,1,0
20.0,44.5,800.0,500.0,48.0,1,0,0,0,0,0,0,0,0,0
20.0,9.95,500.0,800.0,48.0,0,0,0,0,0,1,0,0,0,0
32.0,35.5,500.0,625.0,48.0,1,0,0,0,0,0,0,0,0,0
32.0,8.5,625.0,500.0,48.0,0,0,0,0,0,1,0,0,0,0
20.0,7.95,500.0,500.0,48.0,0,0,0,0,0,1,0,0,0,0
2.0,10.5,760.0,540.0,48.0,0,0,0,0,0,1,0,0,0,0
32.0,10.5,500.0,800.0,48.0,0,0,0,0,0,1,0,0,0,0
6.0,17.5,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
6.0,14.5,287.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
6.0,8.5,592.0,287.0,48.0,0,0,0,0,0,1,0,0,0,0
6.0,11.5,592.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
6.0,24.5,1020.0,345.0,48.0,0,0,0,0,0,1,0,0,0,0
6.0,7.5,394.0,233.0,45.0,0,0,0,0,0,1,0,0,0,0
6.0,17.5,585.0,525.0,98.0,0,0,0,0,0,1,0,0,0,0
6.0,8.75,470.0,405.0,48.0,0,0,0,0,0,1,0,0,0,0
6.0,15.5,1215.0,270.0,3.0,0,0,0,1,0,0,0,0,0,0
6.0,16.5,1195.0,295.0,3.0,0,0,0,1,0,0,0,0,0,0
12.0,37.5,592.0,287.0,292.0,1,0,0,0,0,0,0,0,0,0
24.0,8.5,665.0,504.0,48.0,0,0,0,0,0,1,0,0,0,0
8.0,45.5,663.0,504.0,97.0,1,0,0,0,0,0,0,0,0,0
24.0,7.75,625.0,500.0,50.0,0,0,0,0,0,1,0,0,0,0
24.0,35.5,625.0,500.0,50.0,1,0,0,0,0,0,0,0,0,0
1.0,12.5,545.0,495.0,48.0,0,0,0,0,0,0,0,0,1,0
4.0,7.5,450.0,500.0,48.0,0,0,0,0,0,1,0,0,0,0
8.0,7.75,625.0,500.0,48.0,0,0,0,0,0,1,0,0,0,0
24.0,8.5,592.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
12.0,52.5,592.0,592.0,292.0,1,0,0,0,0,0,0,0,0,0
16.0,8.25,625.0,500.0,48.0,0,0,0,0,0,1,0,0,0,0
16.0,32.5,500.0,625.0,48.0,1,0,0,0,0,0,0,0,0,0
16.0,8.15,500.0,530.0,48.0,0,0,0,0,0,1,0,0,0,0
16.0,47.5,500.0,530.0,98.0,1,0,0,0,0,0,0,0,0,0
4.0,8.1,485.0,425.0,50.0,0,0,0,0,0,1,0,0,0,0
1.0,8.5,485.0,420.0,48.0,0,0,0,0,0,1,0,0,0,0
