company_name,quote_id,qty,unit_price,Length,Height,Gutter,_F7,_F8,_F9,_G2,_G3,_G4,_H13,_H14,_M5,_M6
Sotécnica,17095.0,2.0,7.0,592.0,287.0,96.0,0,0,0,0,0,0,0,0,1,0
Sotécnica,17095.0,2.0,57.5,592.0,592.0,275.0,0,0,1,0,0,0,0,0,0,0
Sotécnica,17095.0,2.0,55.5,592.0,490.0,275.0,0,0,1,0,0,0,0,0,0,0
Sotécnica,17097.0,2.0,12.5,287.0,592.0,25.0,0,0,1,0,0,0,0,0,0,0
Sotécnica,17097.0,4.0,15.5,592.0,592.0,25.0,0,0,1,0,0,0,0,0,0,0
Sotécnica,17097.0,8.0,5.5,592.0,287.0,48.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,17097.0,10.0,7.5,592.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,17097.0,2.0,12.0,287.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
Sotécnica,17097.0,6.0,15.1,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
Sotécnica,17097.0,3.0,5.5,592.0,287.0,48.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,17097.0,3.0,7.5,592.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,17097.0,40.0,11.5,440.0,515.0,25.0,0,0,0,0,0,0,0,0,0,1
Sotécnica,17101.0,15.0,7.0,490.0,390.0,48.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,17101.0,15.0,12.99,490.0,390.0,25.0,1,0,0,0,0,0,0,0,0,0
Sotécnica,17102.0,8.0,15.5,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
Sotécnica,17102.0,8.0,12.95,287.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
Sotécnica,17102.0,4.0,12.5,287.0,287.0,25.0,1,0,0,0,0,0,0,0,0,0
Sotécnica,17109.0,51.0,6.25,660.0,225.0,10.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,17109.0,5.0,8.0,1060.0,220.0,10.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,17110.0,4.0,21.5,392.0,792.0,25.0,1,0,0,0,0,0,0,0,0,0
Sotécnica,17110.0,4.0,10.5,392.0,792.0,45.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,17111.0,6.0,21.5,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
Sotécnica,17111.0,3.0,15.5,287.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
Sotécnica,17111.0,1.0,7.0,592.0,287.0,48.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,17111.0,2.0,8.5,592.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,17122.0,2.0,9.99,745.0,610.0,45.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,17122.0,4.0,8.5,740.0,460.0,45.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,17122.0,8.0,12.5,625.0,615.0,95.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,17122.0,1.0,8.1,610.0,405.0,45.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,17122.0,4.0,7.99,535.0,455.0,45.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,17126.0,4.0,9.9,870.0,585.0,48.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,17126.0,4.0,12.5,980.0,850.0,48.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,17126.0,4.0,8.5,952.0,287.0,48.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,17126.0,4.0,5.5,592.0,287.0,48.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,17126.0,4.0,10.5,845.0,625.0,48.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,17126.0,4.0,12.5,940.0,850.0,48.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,17126.0,4.0,11.5,850.0,620.0,48.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,17126.0,12.0,8.0,592.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,17126.0,8.0,5.5,592.0,287.0,48.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,17126.0,4.0,8.5,884.0,287.0,48.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,17165.0,6.0,11.5,505.0,1040.0,15.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,17177.0,10.0,5.15,410.0,210.0,4.0,0,0,0,0,1,0,0,0,0,0
Sotécnica,17177.0,22.0,5.75,580.0,210.0,4.0,0,0,0,0,1,0,0,0,0,0
Sotécnica,17177.0,12.0,7.25,980.0,210.0,4.0,0,0,0,0,1,0,0,0,0,0
Sotécnica,17206.0,2.0,17.95,840.0,500.0,48.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,17206.0,6.0,12.95,287.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
Sotécnica,17206.0,12.0,15.15,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
Sotécnica,17206.0,4.0,6.0,287.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,17206.0,4.0,8.5,592.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18212.0,44.0,15.5,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
Sotécnica,18212.0,13.0,12.5,287.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
Sotécnica,18212.0,9.0,15.0,592.0,287.0,25.0,1,0,0,0,0,0,0,0,0,0
Sotécnica,18212.0,3.0,12.4,287.0,287.0,25.0,1,0,0,0,0,0,0,0,0,0
Sotécnica,18212.0,77.0,10.5,592.0,592.0,25.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18212.0,22.0,9.5,287.0,592.0,25.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18212.0,18.0,10.25,592.0,287.0,25.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18212.0,5.0,8.95,287.0,287.0,25.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18212.0,2.0,14.5,695.0,650.0,95.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18212.0,8.0,17.5,1490.0,220.0,8.0,0,0,0,0,1,0,0,0,0,0
Sotécnica,18235.0,2.0,11.5,287.0,287.0,25.0,1,0,0,0,0,0,0,0,0,0
Sotécnica,18235.0,8.0,12.5,287.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
Sotécnica,18235.0,8.0,15.5,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
Sotécnica,18235.0,4.0,10.5,287.0,287.0,25.0,1,0,0,0,0,0,0,0,0,0
Sotécnica,18235.0,16.0,11.5,287.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
Sotécnica,18235.0,16.0,14.0,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
Sotécnica,18235.0,18.0,7.0,500.0,500.0,45.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18240.0,6.0,6.0,592.0,280.0,48.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18240.0,6.0,8.15,592.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18240.0,3.0,37.5,592.0,287.0,292.0,1,0,0,0,0,0,0,0,0,0
Sotécnica,18240.0,3.0,57.5,592.0,592.0,292.0,1,0,0,0,0,0,0,0,0,0
Sotécnica,18240.0,1.0,6.0,287.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18240.0,1.0,27.5,592.0,287.0,98.0,1,0,0,0,0,0,0,0,0,0
Sotécnica,18240.0,3.0,8.15,592.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18240.0,3.0,6.0,287.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18240.0,3.0,27.5,298.0,592.0,98.0,1,0,0,0,0,0,0,0,0,0
Sotécnica,18240.0,3.0,45.5,592.0,592.0,98.0,1,0,0,0,0,0,0,0,0,0
Sotécnica,18240.0,9.0,12.5,592.0,592.0,95.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18240.0,9.0,57.5,592.0,592.0,292.0,1,0,0,0,0,0,0,0,0,0
Sotécnica,18240.0,4.0,9.5,590.0,280.0,95.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18240.0,2.0,57.5,592.0,592.0,292.0,1,0,0,0,0,0,0,0,0,0
Sotécnica,18240.0,2.0,12.5,592.0,592.0,95.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18240.0,3.0,8.15,592.0,592.0,45.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18240.0,3.0,6.0,287.0,592.0,45.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18240.0,3.0,12.5,592.0,592.0,98.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18240.0,3.0,9.5,287.0,592.0,98.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18240.0,1.0,9.5,287.0,592.0,95.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18240.0,1.0,27.5,287.0,592.0,98.0,1,0,0,0,0,0,0,0,0,0
Sotécnica,18267.0,6.0,15.5,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
Sotécnica,18267.0,3.0,11.95,287.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
Sotécnica,18267.0,12.0,11.25,592.0,592.0,25.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18267.0,6.0,9.95,287.0,592.0,25.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18269.0,2.0,10.5,625.0,408.0,98.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18269.0,3.0,14.5,853.0,652.0,98.0,0,0,0,0,1,0,0,0,0,0
Sotécnica,18269.0,4.0,11.5,592.0,592.0,25.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18269.0,1.0,7.0,592.0,592.0,30.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18269.0,3.0,9.95,900.0,900.0,30.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18269.0,3.0,9.95,287.0,592.0,25.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18269.0,2.0,9.75,287.0,287.0,25.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18269.0,2.0,10.5,592.0,287.0,25.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18361.0,4.0,6.1,420.0,300.0,45.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18361.0,33.0,5.95,592.0,287.0,45.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18361.0,4.0,5.5,287.0,287.0,45.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18361.0,15.0,7.75,592.0,592.0,45.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18361.0,1.0,10.5,510.0,640.0,15.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18361.0,13.0,12.5,287.0,592.0,25.0,0,0,0,0,0,0,0,0,0,1
Sotécnica,18361.0,9.0,15.5,592.0,592.0,25.0,0,0,0,0,0,0,0,0,0,1
Sotécnica,18369.0,34.0,7.95,596.0,596.0,48.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18369.0,20.0,6.45,596.0,292.0,48.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18369.0,2.0,5.95,292.0,596.0,48.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18369.0,2.0,7.5,592.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18369.0,50.0,9.99,695.0,650.0,98.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18369.0,6.0,11.5,630.0,315.0,60.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18369.0,6.0,12.5,600.0,630.0,60.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18369.0,4.0,12.75,592.0,592.0,25.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18369.0,4.0,10.5,592.0,287.0,25.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18369.0,2.0,9.5,287.0,287.0,25.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18369.0,2.0,10.5,287.0,592.0,25.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18369.0,8.0,52.5,592.0,592.0,292.0,0,0,0,0,0,0,0,0,0,1
Sotécnica,18369.0,12.0,35.5,592.0,287.0,292.0,0,0,0,0,0,0,0,0,0,1
Sotécnica,18369.0,87.0,19.5,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
Sotécnica,18369.0,6.0,10.5,287.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
Sotécnica,18369.0,57.0,18.5,592.0,287.0,25.0,1,0,0,0,0,0,0,0,0,0
Sotécnica,18369.0,14.0,14.25,490.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
Sotécnica,18369.0,4.0,12.99,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
Sotécnica,18369.0,4.0,12.99,592.0,287.0,25.0,1,0,0,0,0,0,0,0,0,0
Sotécnica,18369.0,2.0,9.5,287.0,287.0,25.0,1,0,0,0,0,0,0,0,0,0
Sotécnica,18369.0,2.0,9.99,287.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
Sotécnica,18369.0,10.0,14.25,490.0,490.0,25.0,1,0,0,0,0,0,0,0,0,0
Sotécnica,18378.0,34.0,7.5,592.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18378.0,1.0,5.95,592.0,287.0,48.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18378.0,2.0,5.95,287.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18378.0,2.0,7.5,592.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18378.0,19.0,5.95,592.0,287.0,48.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18378.0,50.0,9.45,695.0,650.0,98.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18378.0,6.0,8.0,630.0,315.0,60.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18378.0,6.0,8.5,600.0,630.0,60.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18378.0,4.0,11.5,592.0,592.0,25.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18378.0,4.0,8.75,592.0,287.0,25.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18378.0,2.0,8.5,287.0,287.0,25.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18378.0,2.0,8.85,287.0,592.0,25.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18378.0,8.0,45.5,592.0,592.0,292.0,0,0,0,0,0,0,0,0,0,1
Sotécnica,18378.0,12.0,37.5,592.0,287.0,298.0,0,0,0,0,0,0,0,0,0,1
Sotécnica,18378.0,87.0,16.75,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
Sotécnica,18378.0,6.0,11.5,287.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
Sotécnica,18378.0,57.0,16.5,592.0,287.0,25.0,1,0,0,0,0,0,0,0,0,0
Sotécnica,18378.0,14.0,14.5,490.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
Sotécnica,18378.0,4.0,14.0,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
Sotécnica,18378.0,4.0,14.0,592.0,287.0,25.0,1,0,0,0,0,0,0,0,0,0
Sotécnica,18378.0,2.0,10.5,287.0,287.0,25.0,1,0,0,0,0,0,0,0,0,0
Sotécnica,18378.0,2.0,10.5,287.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
Sotécnica,18378.0,10.0,14.75,490.0,490.0,25.0,1,0,0,0,0,0,0,0,0,0
Sotécnica,18389.0,1.0,15.5,592.0,287.0,25.0,1,0,0,0,0,0,0,0,0,0
Sotécnica,18389.0,1.0,5.85,592.0,287.0,45.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18389.0,1.0,15.5,592.0,490.0,25.0,1,0,0,0,0,0,0,0,0,0
Sotécnica,18389.0,1.0,15.5,592.0,287.0,25.0,1,0,0,0,0,0,0,0,0,0
Sotécnica,18389.0,1.0,7.25,592.0,490.0,45.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18389.0,1.0,5.85,592.0,287.0,45.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18389.0,1.0,15.5,592.0,287.0,25.0,1,0,0,0,0,0,0,0,0,0
Sotécnica,18389.0,1.0,5.85,592.0,287.0,45.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18389.0,1.0,15.5,592.0,287.0,25.0,1,0,0,0,0,0,0,0,0,0
Sotécnica,18389.0,1.0,5.85,592.0,287.0,45.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18401.0,2.0,24.5,765.0,750.0,48.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18401.0,2.0,12.5,585.0,523.0,98.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18401.0,1.0,104.5,765.0,750.0,48.0,1,0,0,0,0,0,0,0,0,0
Sotécnica,18418.0,6.0,17.5,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
Sotécnica,18418.0,6.0,8.5,592.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18418.0,2.0,12.5,287.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
Sotécnica,18418.0,2.0,6.5,287.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18437.0,70.0,11.25,698.0,652.0,98.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18456.0,4.0,7.75,592.0,592.0,45.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18456.0,6.0,5.75,592.0,287.0,45.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18456.0,2.0,5.25,287.0,287.0,45.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18456.0,4.0,15.5,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
Sotécnica,18456.0,6.0,11.5,287.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
Sotécnica,18456.0,2.0,10.5,287.0,287.0,25.0,1,0,0,0,0,0,0,0,0,0
Sotécnica,18499.0,16.0,10.5,287.0,592.0,25.0,0,0,0,0,0,0,0,0,1,0
Sotécnica,18499.0,16.0,12.9,592.0,592.0,25.0,0,0,0,0,0,0,0,0,1,0
Sotécnica,18499.0,64.0,35.5,592.0,287.0,292.0,1,0,0,0,0,0,0,0,0,0
Sotécnica,18499.0,16.0,11.5,287.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
Sotécnica,18499.0,216.0,12.99,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
Sotécnica,18499.0,32.0,9.95,287.0,592.0,25.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18499.0,200.0,12.99,592.0,592.0,25.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18499.0,24.0,12.95,592.0,287.0,25.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18499.0,32.0,11.75,592.0,592.0,25.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18570.0,141.0,10.5,592.0,592.0,25.0,0,0,0,0,0,0,0,0,1,0
Sotécnica,18570.0,36.0,8.95,592.0,287.0,25.0,0,0,0,0,0,0,0,0,1,0
Sotécnica,18570.0,1.0,15.5,305.0,610.0,25.0,0,0,0,0,0,0,0,0,1,0
Sotécnica,18570.0,19.0,9.95,592.0,287.0,25.0,1,0,0,0,0,0,0,0,0,0
Sotécnica,18604.0,84.0,7.5,592.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18604.0,41.0,5.75,287.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18604.0,2.0,6.5,490.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18604.0,16.0,12.99,592.0,592.0,25.0,0,0,0,0,0,0,0,0,1,0
Sotécnica,18604.0,8.0,10.5,287.0,592.0,25.0,0,0,0,0,0,0,0,0,1,0
Sotécnica,18604.0,8.0,7.4,420.0,660.0,20.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18604.0,2.0,7.25,287.0,592.0,48.0,0,0,0,0,0,0,0,0,1,0
Sotécnica,18604.0,2.0,8.95,592.0,592.0,45.0,0,0,0,0,0,0,0,0,1,0
Sotécnica,18604.0,2.0,7.0,292.0,594.0,45.0,0,0,0,0,0,0,0,0,1,0
Sotécnica,18604.0,24.0,15.5,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
Sotécnica,18604.0,84.0,7.5,592.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18604.0,41.0,5.75,287.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18604.0,2.0,6.5,490.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18604.0,16.0,12.99,592.0,592.0,25.0,0,0,0,0,0,0,0,0,1,0
Sotécnica,18604.0,8.0,10.5,287.0,592.0,25.0,0,0,0,0,0,0,0,0,1,0
Sotécnica,18604.0,8.0,7.4,420.0,660.0,20.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18604.0,2.0,7.25,287.0,592.0,48.0,0,0,0,0,0,0,0,0,1,0
Sotécnica,18604.0,2.0,8.95,592.0,592.0,45.0,0,0,0,0,0,0,0,0,1,0
Sotécnica,18604.0,2.0,7.0,292.0,594.0,45.0,0,0,0,0,0,0,0,0,1,0
Sotécnica,18604.0,24.0,15.5,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
Sotécnica,18630.0,10.0,14.5,210.0,1490.0,3.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18630.0,10.0,12.5,210.0,1190.0,3.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18630.0,10.0,11.5,210.0,1040.0,3.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18630.0,10.0,9.5,210.0,740.0,3.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18630.0,10.0,7.5,210.0,440.0,3.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18630.0,10.0,14.5,210.0,1490.0,3.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18630.0,10.0,12.5,210.0,1190.0,3.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18630.0,10.0,11.5,210.0,1040.0,3.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18630.0,10.0,9.5,210.0,740.0,3.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18630.0,10.0,7.5,210.0,440.0,3.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18634.0,6.0,64.5,780.0,820.0,55.0,0,0,0,0,0,0,0,0,1,0
Sotécnica,18634.0,6.0,64.5,780.0,820.0,55.0,0,0,0,0,0,0,0,0,1,0
Sotécnica,18683.0,14.0,6.5,600.0,400.0,50.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18683.0,16.0,6.5,500.0,495.0,50.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18683.0,3.0,6.5,625.0,495.0,50.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18683.0,2.0,6.5,500.0,500.0,50.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18683.0,5.0,5.95,495.0,495.0,20.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18683.0,2.0,6.5,620.0,495.0,50.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18683.0,3.0,6.25,495.0,400.0,50.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18683.0,3.0,6.75,620.0,510.0,50.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18683.0,4.0,6.5,620.0,395.0,50.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18685.0,4.0,4.5,394.0,233.0,45.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18685.0,28.0,9.5,440.0,515.0,25.0,1,0,0,0,0,0,0,0,0,0
Sotécnica,18685.0,12.0,9.25,355.0,425.0,25.0,1,0,0,0,0,0,0,0,0,0
Sotécnica,18694.0,8.0,6.95,592.0,592.0,10.0,0,0,0,0,1,0,0,0,0,0
Sotécnica,18694.0,6.0,5.95,592.0,287.0,10.0,0,0,0,0,1,0,0,0,0,0
Sotécnica,18695.0,14.0,7.85,980.0,210.0,4.0,0,0,0,0,1,0,0,0,0,0
Sotécnica,18695.0,8.0,6.5,580.0,210.0,4.0,0,0,0,0,1,0,0,0,0,0
Sotécnica,18695.0,6.0,5.25,410.0,210.0,4.0,0,0,0,0,1,0,0,0,0,0
Sotécnica,18740.0,6.0,8.5,592.0,592.0,48.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18740.0,6.0,15.5,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
Sotécnica,18760.0,15.0,4.95,633.0,205.0,3.0,0,0,0,1,0,0,0,0,0,0
Sotécnica,18760.0,25.0,5.7,1065.0,208.0,3.0,0,0,0,1,0,0,0,0,0,0
Sotécnica,18760.0,150.0,5.75,1065.0,233.0,3.0,0,0,0,1,0,0,0,0,0,0
Sotécnica,18760.0,12.0,14.5,592.0,592.0,25.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18760.0,4.0,14.5,592.0,287.0,25.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18760.0,4.0,14.0,592.0,592.0,25.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18760.0,1.0,7.0,535.0,473.0,48.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18760.0,1.0,95.0,610.0,610.0,292.0,1,0,0,0,0,0,0,0,0,0
Sotécnica,18760.0,2.0,11.5,287.0,592.0,25.0,0,0,0,0,0,0,0,0,1,0
Sotécnica,18760.0,2.0,14.5,592.0,592.0,25.0,0,0,0,0,0,0,0,0,1,0
Sotécnica,18760.0,16.0,14.75,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
Sotécnica,18760.0,6.0,14.5,592.0,287.0,25.0,1,0,0,0,0,0,0,0,0,0
Sotécnica,18760.0,1.0,10.5,287.0,287.0,25.0,1,0,0,0,0,0,0,0,0,0
Sotécnica,18760.0,4.0,12.5,287.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
Sotécnica,18760.0,11.0,14.0,592.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
Sotécnica,18760.0,2.0,14.75,592.0,287.0,25.0,1,0,0,0,0,0,0,0,0,0
Sotécnica,18760.0,1.0,14.75,535.0,475.0,25.0,1,0,0,0,0,0,0,0,0,0
Sotécnica,18760.0,3.0,12.5,287.0,592.0,25.0,1,0,0,0,0,0,0,0,0,0
Sotécnica,18760.0,1.0,11.5,287.0,287.0,25.0,1,0,0,0,0,0,0,0,0,0
Sotécnica,18760.0,1.0,12.5,287.0,595.0,25.0,1,0,0,0,0,0,0,0,0,0
Sotécnica,18760.0,2.0,52.5,592.0,592.0,292.0,1,0,0,0,0,0,0,0,0,0
Sotécnica,18760.0,2.0,37.5,592.0,287.0,292.0,1,0,0,0,0,0,0,0,0,0
Sotécnica,18760.0,12.0,14.5,592.0,592.0,25.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18760.0,4.0,14.5,592.0,287.0,25.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18775.0,2.0,11.5,695.0,650.0,95.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18775.0,8.0,18.0,1490.0,220.0,8.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18777.0,8.0,10.5,592.0,592.0,98.0,0,0,0,0,0,1,0,0,0,0
Sotécnica,18777.0,6.0,8.5,592.0,287.0,98.0,0,0,0,0,0,1,0,0,0,0
