company_name,quote_id,description,qty,unit_price,filter_efficiency,dimensions,item_type,Length,Height,Gutter,Depth,Pockets,Date
H-MAN,19809.0,Filtros MV/G4.1193.323.48,2.0,12.5,G4,1193.323.48,standard_filter,1193.0,323.0,48.0,,,2019-01-14 15:44:06
H-MAN,19809.0,Filtros MV/G4.1193.323.48,2.0,12.5,G4,1193.323.48,standard_filter,1193.0,323.0,48.0,,,2019-01-14 15:44:06
H-MAN,19830.0,Filtros MV/G4.287.490.48,4.0,7.15,G4,287.490.48,standard_filter,287.0,490.0,48.0,,,2019-01-29 17:13:02
H-MAN,19830.0,Filtros MV/G4.490.592.48,8.0,7.5,G4,490.592.48,standard_filter,490.0,592.0,48.0,,,2019-01-29 17:13:02
H-MAN,19830.0,Filtros F7/PL.287.490.48,8.0,25.5,F7,287.490.48,standard_filter,287.0,490.0,48.0,,,2019-01-29 17:13:02
H-MAN,19830.0,Filtros F7/PL.490.592.48,16.0,27.5,F7,490.592.48,standard_filter,490.0,592.0,48.0,,,2019-01-29 17:13:02
H-MAN,19830.0,Filtros MV/G4.490.592.48,4.0,7.5,G4,490.592.48,standard_filter,490.0,592.0,48.0,,,2019-01-29 17:13:02
H-MAN,19830.0,Filtros F7/PL.490.592.48,4.0,27.5,F7,490.592.48,standard_filter,490.0,592.0,48.0,,,2019-01-29 17:13:02
H-Man,17030.0,Filtros MV/G4 625.400.45,7.0,8.0,G4,625.400.45,standard_filter,625.0,400.0,45.0,,,2017-08-17 12:17:07
H-Man,17030.0,Filtros MV/G4 500.500.45,3.0,7.5,G4,500.500.45,standard_filter,500.0,500.0,45.0,,,2017-08-17 12:17:07
H-Man,17030.0,Filtros MV/G4 625.500.45,3.0,8.25,G4,625.500.45,standard_filter,625.0,500.0,45.0,,,2017-08-17 12:17:07
H-Man,17030.0,Filtros MV/G4 625.400.45,5.0,8.0,G4,625.400.45,standard_filter,625.0,400.0,45.0,,,2017-08-17 12:17:07
H-Man,17030.0,Filtros MV/G4 592.592.45,1.0,8.25,G4,592.592.45,standard_filter,592.0,592.0,45.0,,,2017-08-17 12:17:07
H-Man,17030.0,Filtros MV/G4 592.287.45,1.0,6.5,G4,592.287.45,standard_filter,592.0,287.0,45.0,,,2017-08-17 12:17:07
H-Man,17030.0,Filtros MV/G4 625.400.45,4.0,8.0,G4,625.400.45,standard_filter,625.0,400.0,45.0,,,2017-08-17 12:17:07
H-Man,17030.0,Filtros MV/G4 500.500.45,6.0,7.5,G4,500.500.45,standard_filter,500.0,500.0,45.0,,,2017-08-17 12:17:07
H-Man,17030.0,Filtros MP/G3 1490.440.5,1.0,12.5,G3,1490.440.5,standard_filter,1490.0,440.0,5.0,,,2017-08-17 12:17:07
H-Man,17030.0,Filtros MP/G3 1360.370.5,1.0,12.0,G3,1360.370.5,standard_filter,1360.0,370.0,5.0,,,2017-08-17 12:17:07
H-Man,17030.0,Filtros MP/G3 1360.370.5,1.0,12.0,G3,1360.370.5,standard_filter,1360.0,370.0,5.0,,,2017-08-17 12:17:07
H-Man,17030.0,Filtros MP/G3 1490.440.5,1.0,12.5,G3,1490.440.5,standard_filter,1490.0,440.0,5.0,,,2017-08-17 12:17:07
H-Man,18395.0,Filtros MV/G4.555.465.98,18.0,12.5,G4,555.465.98,standard_filter,555.0,465.0,98.0,,,2018-04-13 14:41:58
H-MAN,22207.0,Filtro MV/G4.610.540.48,6.0,7.95,G4,610.540.48,standard_filter,610.0,540.0,48.0,,,2022-01-12 16:27:08
H-MAN,22207.0,Filtro MV/G4.610.520.48,6.0,7.9,G4,610.520.48,standard_filter,610.0,520.0,48.0,,,2022-01-12 16:27:08
H-MAN,22207.0,Filtros H13.457.610.292,4.0,110.0,H13,457.610.292,standard_filter,457.0,610.0,292.0,,,2022-01-12 16:27:08
H-MAN,22207.0,Filtro MV/G4.594.594.44,4.0,8.5,G4,594.594.44,standard_filter,594.0,594.0,44.0,,,2022-01-12 16:27:08
H-MAN,22207.0,Filtro MV/G4.298.594.44,4.0,6.5,G4,298.594.44,standard_filter,298.0,594.0,44.0,,,2022-01-12 16:27:08
H-MAN,22207.0,Filtro F9/RG.592.592.292,4.0,52.5,F9,592.592.292,standard_filter,592.0,592.0,292.0,,,2022-01-12 16:27:08
H-MAN,22207.0,Filtro F9/RG.592.287.292,4.0,37.5,F9,592.287.292,standard_filter,592.0,287.0,292.0,,,2022-01-12 16:27:08
H-MAN,22207.0,Filtro E12 610.610.292,3.0,105.0,,610.610.292,standard_filter,610.0,610.0,292.0,,,2022-01-12 16:27:08
H-MAN,22207.0,Filtro E12 305.610.292,3.0,65.0,,305.610.292,standard_filter,305.0,610.0,292.0,,,2022-01-12 16:27:08
H-MAN,22207.0,Filtro MV/G4.594.594.44,2.0,8.5,G4,594.594.44,standard_filter,594.0,594.0,44.0,,,2022-01-12 16:27:08
H-MAN,22207.0,Filtro MV/G4.298.594.44,2.0,6.5,G4,298.594.44,standard_filter,298.0,594.0,44.0,,,2022-01-12 16:27:08
H-MAN,22207.0,Filtro F9/RG.592.592.292,2.0,52.5,F9,592.592.292,standard_filter,592.0,592.0,292.0,,,2022-01-12 16:27:08
H-MAN,22207.0,Filtro F9/RG.592.287.292,2.0,37.5,F9,592.287.292,standard_filter,592.0,287.0,292.0,,,2022-01-12 16:27:08
H-MAN,22207.0,Filtro M5/PL.594.594.45,2.0,32.5,M5,594.594.45,standard_filter,594.0,594.0,45.0,,,2022-01-12 16:27:08
H-MAN,22207.0,Filtro M5/PL.290.594.45,2.0,22.5,M5,290.594.45,standard_filter,290.0,594.0,45.0,,,2022-01-12 16:27:08
H-MAN,21126.0,Filtros M6/PL.592.592.48,14.0,31.5,M6,592.592.48,standard_filter,592.0,592.0,48.0,,,2021-05-25 14:50:35
H-MAN,21126.0,Filtros M6/PL.592.287.48,6.0,22.5,M6,592.287.48,standard_filter,592.0,287.0,48.0,,,2021-05-25 14:50:35
H-MAN,21126.0,Filtros F9/RG.592.592.292,12.0,52.5,F9,592.592.292,standard_filter,592.0,592.0,292.0,,,2021-05-25 14:50:35
H-MAN,21126.0,Filtros F8/RG.592.287.292,6.0,38.5,F8,592.287.292,standard_filter,592.0,287.0,292.0,,,2021-05-25 14:50:35
Hidroassiste,17053.0,Filtros MV/G4 440.445.90,8.0,12.5,G4,440.445.90,standard_filter,440.0,445.0,90.0,,,2017-08-31 11:34:54
Hidroassiste,18270.0,Filtros MV/G4.545.510.48,3.0,7.5,G4,545.510.48,standard_filter,545.0,510.0,48.0,,,2018-02-02 15:34:20
Hidroassiste,18270.0,Filtros MV/G4.600.645.48,1.0,9.5,G4,600.645.48,standard_filter,600.0,645.0,48.0,,,2018-02-02 15:34:20
Hidroassiste,18270.0,Filtros MV/G4.490.592.48,23.0,7.5,G4,490.592.48,standard_filter,490.0,592.0,48.0,,,2018-02-02 15:34:20
Hidroassiste,18270.0,Filtros MV/G4.622.395.48,6.0,7.5,G4,622.395.48,standard_filter,622.0,395.0,48.0,,,2018-02-02 15:34:20
Hidroassiste,18270.0,Filtros M6/PL.592.592.98,2.0,47.5,M6,592.592.98,standard_filter,592.0,592.0,98.0,,,2018-02-02 15:34:20
Hidroassiste,18270.0,Filtros MV/M5.592.592.98,3.0,47.5,M5,592.592.98,standard_filter,592.0,592.0,98.0,,,2018-02-02 15:34:20
Hidroassiste,18270.0,Filtros MV/G4.287.287.48,2.0,5.5,G4,287.287.48,standard_filter,287.0,287.0,48.0,,,2018-02-02 15:34:20
Hidroassiste,18270.0,Filtros F7/RG.592.490.292,23.0,55.5,F7,592.490.292,standard_filter,592.0,490.0,292.0,,,2018-02-02 15:34:20
Hidroassiste,18270.0,Filtros F7/RG.592.592.292,8.0,57.5,F7,592.592.292,standard_filter,592.0,592.0,292.0,,,2018-02-02 15:34:20
Hidroassiste,18270.0,Filtros F7/RG.592.287.292,12.0,47.5,F7,592.287.292,standard_filter,592.0,287.0,292.0,,,2018-02-02 15:34:20
Hidroassiste,18270.0,Filtros MV/G4.592.592.48,6.0,8.0,G4,592.592.48,standard_filter,592.0,592.0,48.0,,,2018-02-02 15:34:20
Hidroassiste,18270.0,Filtros MV/G4.592.287.48,5.0,6.0,G4,592.287.48,standard_filter,592.0,287.0,48.0,,,2018-02-02 15:34:20
Hidroassiste,18270.0,Filtros MV/G4.287.592.48,4.0,6.0,G4,287.592.48,standard_filter,287.0,592.0,48.0,,,2018-02-02 15:34:20
Hidroassiste,18270.0,Filtros MV/G4.282.592.48,1.0,9.0,G4,282.592.48,standard_filter,282.0,592.0,48.0,,,2018-02-02 15:34:20
Hidroassiste,18270.0,Filtros MV/G4.554.510.55,1.0,10.5,G4,554.510.55,standard_filter,554.0,510.0,55.0,,,2018-02-02 15:34:20
Hidroassiste,18270.0,Filtros MV/G4.625.400.48,4.0,7.5,G4,625.400.48,standard_filter,625.0,400.0,48.0,,,2018-02-02 15:34:20
Hidroassiste,18306.0,Filtros MV/G4.592.592.45,12.0,7.5,G4,592.592.45,standard_filter,592.0,592.0,45.0,,,2018-02-19 18:53:52
Hidroassiste,18306.0,Filtros MV/G4.592.287.45,12.0,6.0,G4,592.287.45,standard_filter,592.0,287.0,45.0,,,2018-02-19 18:53:52
Hidroassiste,18331.0,Filtros H11.305.305.68,44.0,48.5,H11,305.305.68,standard_filter,305.0,305.0,68.0,,,2018-03-01 12:40:33
Hidroassiste,18331.0,Filtros H14.305.305.78,52.0,48.5,H14,305.305.78,standard_filter,305.0,305.0,78.0,,,2018-03-01 12:40:33
Hidroassiste,18331.0,Filtros H14.457.457.78,102.0,54.0,H14,457.457.78,standard_filter,457.0,457.0,78.0,,,2018-03-01 12:40:33
Hidroassiste,18331.0,Filtros H14.305.610.66,4.0,64.5,H14,305.610.66,standard_filter,305.0,610.0,66.0,,,2018-03-01 12:40:33
Hidroassiste,18331.0,Filtros H14.610.610.66,6.0,79.5,H14,610.610.66,standard_filter,610.0,610.0,66.0,,,2018-03-01 12:40:33
Hidroassiste,18331.0,Filtros H14.610.610.292,72.0,138.0,H14,610.610.292,standard_filter,610.0,610.0,292.0,,,2018-03-01 12:40:33
Hidroassiste,18331.0,Filtros H14.305.610.292,15.0,93.0,H14,305.610.292,standard_filter,305.0,610.0,292.0,,,2018-03-01 12:40:33
Hidroassiste,18331.0,Filtros H13.306.610.292,12.0,91.5,H13,306.610.292,standard_filter,306.0,610.0,292.0,,,2018-03-01 12:40:33
Hidroassiste,18331.0,Filtros H13.610.610.292,16.0,135.0,H13,610.610.292,standard_filter,610.0,610.0,292.0,,,2018-03-01 12:40:33
Hidroassiste,18331.0,Filtros H11.610.610.292,28.0,134.0,H11,610.610.292,standard_filter,610.0,610.0,292.0,,,2018-03-01 12:40:33
Hidroassiste,18331.0,Filtros MV/G3.292.495.50,33.0,4.95,G3,292.495.50,standard_filter,292.0,495.0,50.0,,,2018-03-01 12:40:33
Hidroassiste,18331.0,Filtros MV/G3.292.596.50,140.0,4.5,G3,292.596.50,standard_filter,292.0,596.0,50.0,,,2018-03-01 12:40:33
Hidroassiste,18331.0,Filtros MV/G3.596.495.50,180.0,4.95,G3,596.495.50,standard_filter,596.0,495.0,50.0,,,2018-03-01 12:40:33
Hidroassiste,18331.0,Filtros MV/G3.592.596.50,465.0,5.15,G3,592.596.50,standard_filter,592.0,596.0,50.0,,,2018-03-01 12:40:33
Hidroassiste,18331.0,Filtros MV/G3.638.532.48,15.0,8.0,G3,638.532.48,standard_filter,638.0,532.0,48.0,,,2018-03-01 12:40:33
Hidroassiste,18331.0,Filtros MV/G4.235.626.48,6.0,6.0,G4,235.626.48,standard_filter,235.0,626.0,48.0,,,2018-03-01 12:40:33
Hidroassiste,18331.0,Filtros Car activado 287.592.197,8.0,355.0,,287.592.197,standard_filter,287.0,592.0,197.0,,,2018-03-01 12:40:33
Hidroassiste,18340.0,Filtros MV/G4.592.592.48,8.0,7.5,G4,592.592.48,standard_filter,592.0,592.0,48.0,,,2018-03-06 17:31:05
Hidroassiste,18340.0,Filtros MV/G4.592.287.48,3.0,5.5,G4,592.287.48,standard_filter,592.0,287.0,48.0,,,2018-03-06 17:31:05
Hidroassiste,18340.0,Filtros MV/G4.680.485.48,8.0,8.75,G4,680.485.48,standard_filter,680.0,485.0,48.0,,,2018-03-06 17:31:05
Hidroassiste,18362.0,Filtros F7/RG.592.287.292,6.0,32.5,F7,592.287.292,standard_filter,592.0,287.0,292.0,,,2018-03-16 18:47:52
Hidroassiste,18362.0,Filtros F7/RG.592.592.292,6.0,52.5,F7,592.592.292,standard_filter,592.0,592.0,292.0,,,2018-03-16 18:47:52
Hidroassiste,18453.0,Filtros MV/G4.592.592.48,27.0,7.5,G4,592.592.48,standard_filter,592.0,592.0,48.0,,,2018-05-17 05:38:42
Hidroassiste,18453.0,Filtros MV/G4.287.592.48,9.0,5.75,G4,287.592.48,standard_filter,287.0,592.0,48.0,,,2018-05-17 05:38:42
Hidroassiste,18453.0,Filtros MV/G4.592.592.45,1.0,7.5,G4,592.592.45,standard_filter,592.0,592.0,45.0,,,2018-05-17 05:38:42
Hidroassiste,18453.0,Filtros MV/G4.592.287.45,1.0,5.75,G4,592.287.45,standard_filter,592.0,287.0,45.0,,,2018-05-17 05:38:42
Hidroassiste,18453.0,Filtros MV/G4.595.490.45,9.0,7.25,G4,595.490.45,standard_filter,595.0,490.0,45.0,,,2018-05-17 05:38:42
IKEA Loulé,21178.0,Filtros MV/G4.592.592.48,79.0,7.95,G4,592.592.48,standard_filter,592.0,592.0,48.0,,,2021-09-07 17:10:16
IKEA Loulé,21178.0,Filtros MV/G4.287.592.48,34.0,6.5,G4,287.592.48,standard_filter,287.0,592.0,48.0,,,2021-09-07 17:10:16
ISJD,18394.0,Filtros MP/G4.425.715.15,4.0,8.25,G4,425.715.15,standard_filter,425.0,715.0,15.0,,,2018-04-12 17:45:35
ISPT,18654.0,Filtros MV/G4.592.592.48,9.0,7.5,G4,592.592.48,standard_filter,592.0,592.0,48.0,,,2018-09-23 20:42:43
ISPT,18654.0,Filtros MV/G4.287.287.48,1.0,5.5,G4,287.287.48,standard_filter,287.0,287.0,48.0,,,2018-09-23 20:42:43
ISPT,18654.0,Filtros MV/G4.592.287.48,1.0,6.5,G4,592.287.48,standard_filter,592.0,287.0,48.0,,,2018-09-23 20:42:43
ISPT,18654.0,Filtros MV/G4.287.592.48,2.0,6.5,G4,287.592.48,standard_filter,287.0,592.0,48.0,,,2018-09-23 20:42:43
ISPT,18654.0,Filtros MV/G4.780.520.45,8.0,9.5,G4,780.520.45,standard_filter,780.0,520.0,45.0,,,2018-09-23 20:42:43
ISPT,18654.0,Filtros F9/RG.592.592.292,5.0,57.5,F9,592.592.292,standard_filter,592.0,592.0,292.0,,,2018-09-23 20:42:43
ISPT Taguspark,18436.0,Filtros MV/G4.570.450.100,3.0,10.5,G4,570.450.100,standard_filter,570.0,450.0,100.0,,,2018-05-02 15:52:20
ISPT Taguspark,18436.0,Filtros MV/G4.570.350.100,1.0,9.95,G4,570.350.100,standard_filter,570.0,350.0,100.0,,,2018-05-02 15:52:20
ISPT Taguspark,18436.0,Filtros MV/G4.700.570.100,2.0,11.95,G4,700.570.100,standard_filter,700.0,570.0,100.0,,,2018-05-02 15:52:20
ISPT Taguspark,18436.0,Filtros MV/G4.700.650.100,3.0,12.75,G4,700.650.100,standard_filter,700.0,650.0,100.0,,,2018-05-02 15:52:20
ISPT Taguspark,18436.0,Filtros MV/G4.592.592.48,5.0,8.25,G4,592.592.48,standard_filter,592.0,592.0,48.0,,,2018-05-02 15:52:20
ISPT Taguspark,18436.0,Filtros MV/G4.446.652.100,3.0,10.75,G4,446.652.100,standard_filter,446.0,652.0,100.0,,,2018-05-02 15:52:20
ISPT Taguspark,18436.0,Filtros MV/G4.620.400.45,4.0,8.15,G4,620.400.45,standard_filter,620.0,400.0,45.0,,,2018-05-02 15:52:20
ISPT Taguspark,18436.0,Filtros MV/G4.565.450.100,1.0,10.5,G4,565.450.100,standard_filter,565.0,450.0,100.0,,,2018-05-02 15:52:20
Iberconcept,17014.0,Filtros MV/G4 990.592.48,1.0,9.95,G4,990.592.48,standard_filter,990.0,592.0,48.0,,,2017-08-09 11:40:53
Iberconcept,17014.0,Filtros MV/G4 287.287.48,2.0,4.95,G4,287.287.48,standard_filter,287.0,287.0,48.0,,,2017-08-09 11:40:53
Iberconcept,17014.0,Filtros MV/G4 790.390.48,2.0,8.0,G4,790.390.48,standard_filter,790.0,390.0,48.0,,,2017-08-09 11:40:53
Iberconcept,17014.0,Filtros MV/G4 490.592.48,2.0,7.0,G4,490.592.48,standard_filter,490.0,592.0,48.0,,,2017-08-09 11:40:53
Iberconcept,17014.0,Filtros MV/G4 490.440.48,2.0,6.95,G4,490.440.48,standard_filter,490.0,440.0,48.0,,,2017-08-09 11:40:53
Iberconcept,17026.0,Filtros F7/PL 545.545.80,6.0,35.5,F7,545.545.80,standard_filter,545.0,545.0,80.0,,,2017-08-17 11:57:11
Iberconcept,17027.0,Filtros MV/G4 392.492.48,2.0,8.0,G4,392.492.48,standard_filter,392.0,492.0,48.0,,,2017-08-17 11:56:48
Iberconcept,17028.0,Filtros MV/G4 592.580.45,2.0,8.0,G4,592.580.45,standard_filter,592.0,580.0,45.0,,,2017-08-17 11:57:36
Iberconcept,17044.0,Filtros MP/G4 680.490.24,9.0,8.75,G4,680.490.24,standard_filter,680.0,490.0,24.0,,,2017-08-29 15:25:04
Iberconcept,17045.0,Filtros MP/G4 292.592.10,1.0,6.0,G4,292.592.10,standard_filter,292.0,592.0,10.0,,,2017-08-29 15:31:52
Iberconcept,17045.0,Filtros MP/G4 592.592.10,1.0,7.5,G4,592.592.10,standard_filter,592.0,592.0,10.0,,,2017-08-29 15:31:52
Iberconcept,17045.0,Filtros MP/G4 258.258.10,1.0,5.5,G4,258.258.10,standard_filter,258.0,258.0,10.0,,,2017-08-29 15:31:52
Iberconcept,17045.0,Filtros MV/G4 448.448.48,2.0,8.0,G4,448.448.48,standard_filter,448.0,448.0,48.0,,,2017-08-29 15:31:52
Iberconcept,17046.0,Filtros MV/G4 592.592.48,7.0,8.25,G4,592.592.48,standard_filter,592.0,592.0,48.0,,,2017-08-29 16:34:45
Iberconcept,17082.0,Filtros MV/G4 390.392.98,1.0,11.5,G4,390.392.98,standard_filter,390.0,392.0,98.0,,,2017-09-18 11:10:33
Iberconcept,17082.0,Filtros MV/G4 780.380.98,4.0,12.95,G4,780.380.98,standard_filter,780.0,380.0,98.0,,,2017-09-18 11:10:33
Iberconcept,17083.0,Filtros MV/G4 535.457.48,4.0,7.95,G4,535.457.48,standard_filter,535.0,457.0,48.0,,,2017-09-18 11:20:00
Iberconcept,17083.0,Filtros MV/G4 478.546.48,6.0,8.1,G4,478.546.48,standard_filter,478.0,546.0,48.0,,,2017-09-18 11:20:00
Iberconcept,17083.0,Filtros MV/G4 468.546.48,6.0,8.1,G4,468.546.48,standard_filter,468.0,546.0,48.0,,,2017-09-18 11:20:00
Iberconcept,17083.0,Filtros MV/G4 407.608.48,1.0,8.0,G4,407.608.48,standard_filter,407.0,608.0,48.0,,,2017-09-18 11:20:00
Iberconcept,17083.0,Filtros MV/G4 542.608.48,2.0,8.5,G4,542.608.48,standard_filter,542.0,608.0,48.0,,,2017-09-18 11:20:00
Iberconcept,17083.0,Filtros MV/G4 405.470.48,1.0,7.5,G4,405.470.48,standard_filter,405.0,470.0,48.0,,,2017-09-18 11:20:00
Iberconcept,17083.0,Filtros MV/G4 610.405.48,1.0,7.95,G4,610.405.48,standard_filter,610.0,405.0,48.0,,,2017-09-18 11:20:00
Iberconcept,17083.0,Filtros MV/G4 540.510.48,1.0,8.0,G4,540.510.48,standard_filter,540.0,510.0,48.0,,,2017-09-18 11:20:00
Iberconcept,17208.0,Filtros MV/G4.790.390.48,6.0,8.0,G4,790.390.48,standard_filter,790.0,390.0,48.0,,,2018-01-04 16:18:04
Iberconcept,17208.0,Filtros MV/G4.490.592.48,7.0,7.5,G4,490.592.48,standard_filter,490.0,592.0,48.0,,,2018-01-04 16:18:04
Iberconcept,17209.0,Filtros MV/G4 790.390.48,1.0,7.75,G4,790.390.48,standard_filter,790.0,390.0,48.0,,,2018-01-04 16:32:38
Iberconcept,17209.0,Filtros MV/G4 840.840.48,1.0,12.95,G4,840.840.48,standard_filter,840.0,840.0,48.0,,,2018-01-04 16:32:38
Iberconcept,18509.0,Filtros MP/G2.235.1095.10,30.0,5.5,G2,235.1095.10,standard_filter,235.0,1095.0,10.0,,,2018-06-19 23:24:38
Iberconcept,18509.0,Filtros MP/G2.235.745.10,50.0,4.95,G2,235.745.10,standard_filter,235.0,745.0,10.0,,,2018-06-19 23:24:38
Iberconcept,18509.0,Filtros MV/G4.685.405.98,25.0,8.5,G4,685.405.98,standard_filter,685.0,405.0,98.0,,,2018-06-19 23:24:38
Iberconcept,18509.0,Filtros MV/M5.564.564.48,6.0,6.0,M5,564.564.48,standard_filter,564.0,564.0,48.0,,,2018-06-19 23:24:38
Iberconcept,18509.0,Filtros MV/G4.610.610.48,3.0,6.75,G4,610.610.48,standard_filter,610.0,610.0,48.0,,,2018-06-19 23:24:38
Iberconcept,18509.0,Filtros MV/G4.564.360.48,4.0,5.75,G4,564.360.48,standard_filter,564.0,360.0,48.0,,,2018-06-19 23:24:38
Iberconcept,18750.0,Filtros MV/G4.537.650.48,2.0,7.0,G4,537.650.48,standard_filter,537.0,650.0,48.0,,,2018-11-21 17:28:49
Iberconcept,18750.0,Filtros MV/G4.390.390.48,1.0,5.5,G4,390.390.48,standard_filter,390.0,390.0,48.0,,,2018-11-21 17:28:49
Iberconcept,18750.0,Filtros MV/G4.390.490.48,1.0,5.95,G4,390.490.48,standard_filter,390.0,490.0,48.0,,,2018-11-21 17:28:49
Iberconcept,18750.0,Filtros MV/G4.475.595.48,2.0,7.25,G4,475.595.48,standard_filter,475.0,595.0,48.0,,,2018-11-21 17:28:49
Iberconcept,18750.0,Filtros MV/G4.595.773.48,2.0,7.5,G4,595.773.48,standard_filter,595.0,773.0,48.0,,,2018-11-21 17:28:49
Iberconcept,18750.0,Filtros MV/G4.930.530.48,2.0,8.1,G4,930.530.48,standard_filter,930.0,530.0,48.0,,,2018-11-21 17:28:49
Inovidis,21192.0,filtros MV/G4.590.290.50,4.0,5.5,G4,590.290.50,standard_filter,590.0,290.0,50.0,,,2021-11-16 17:23:49
Inovidis,21192.0,Filtros MV/G4.590.590.50,4.0,7.5,G4,590.590.50,standard_filter,590.0,590.0,50.0,,,2021-11-16 17:23:49
Inovidis,21192.0,Filtros MV/G4.652.446.100,2.0,10.5,G4,652.446.100,standard_filter,652.0,446.0,100.0,,,2021-11-16 17:23:49
Inovidis,21192.0,Filtros MV/G4.412.777.100,30.0,11.5,G4,412.777.100,standard_filter,412.0,777.0,100.0,,,2021-11-16 17:23:49
Inovidis,21192.0,Filtros MV/G4.340.610.80,4.0,9.5,G4,340.610.80,standard_filter,340.0,610.0,80.0,,,2021-11-16 17:23:49
Instavac,18796.0,Filtros M6/PL.490.590.48,4.0,32.5,M6,490.590.48,standard_filter,490.0,590.0,48.0,,,2018-12-19 16:13:51
Instavac,18796.0,Filtros MV/G4.490.592.48,4.0,10.5,G4,490.592.48,standard_filter,490.0,592.0,48.0,,,2018-12-19 16:13:51
Instavac,18796.0,Filtros F7/PL.490.592.29,4.0,29.5,F7,490.592.29,standard_filter,490.0,592.0,29.0,,,2018-12-19 16:13:51
Instavac,18796.0,Filtros F7/PL.490.490.48,1.0,31.5,F7,490.490.48,standard_filter,490.0,490.0,48.0,,,2018-12-19 16:13:51
Instavac,18796.0,Filtros F7/PL.725.725.48,1.0,62.5,F7,725.725.48,standard_filter,725.0,725.0,48.0,,,2018-12-19 16:13:51
Instavac,18796.0,Filtros MV/G4.540.475.52,1.0,12.5,G4,540.475.52,standard_filter,540.0,475.0,52.0,,,2018-12-19 16:13:51
Instavac,18796.0,Filtros F7/PL.287.395.48,1.0,25.5,F7,287.395.48,standard_filter,287.0,395.0,48.0,,,2018-12-19 16:13:51
Intellysmart,18501.0,Filtros F7/RG.592.592.292,68.0,47.5,F7,592.592.292,standard_filter,592.0,592.0,292.0,,,2018-06-27 12:29:50
Intellysmart,18501.0,Filtros F9/Comp.592.592.292,24.0,97.5,F9,592.592.292,standard_filter,592.0,592.0,292.0,,,2018-06-27 12:29:50
Intellysmart,18551.0,Filtros MV/G4.620.630.98,36.0,9.5,G4,620.630.98,standard_filter,620.0,630.0,98.0,,,2018-07-11 17:45:16
Intellysmart,18551.0,Filtros MV/PST.592.592.48,106.0,7.5,,592.592.48,standard_filter,592.0,592.0,48.0,,,2018-07-11 17:45:16
Intellysmart,18551.0,Filtros CA/F7.592.592.292,50.0,105.0,F7,592.592.292,standard_filter,592.0,592.0,292.0,,,2018-07-11 17:45:16
Intellysmart,18551.0,Filtros MV/G4.592.592.48 ,52.0,7.5,G4,592.592.48,standard_filter,592.0,592.0,48.0,,,2018-07-11 17:45:16
Intellysmart,18551.0,Filtros MV/G4.455.740.48,24.0,7.0,G4,455.740.48,standard_filter,455.0,740.0,48.0,,,2018-07-11 17:45:16
Intellysmart,18551.0,Filtros MV/M5.455.740.48,6.0,9.0,M5,455.740.48,standard_filter,455.0,740.0,48.0,,,2018-07-11 17:45:16
Intellysmart,18551.0,Filtros MV/G4.570.458.98,64.0,8.5,G4,570.458.98,standard_filter,570.0,458.0,98.0,,,2018-07-11 17:45:16
Intellysmart,18551.0,Filtros MV/G4.545.615.48,4.0,8.95,G4,545.615.48,standard_filter,545.0,615.0,48.0,,,2018-07-11 17:45:16
Intellysmart,18551.0,Filtros MV/G4.490.490.48,8.0,6.5,G4,490.490.48,standard_filter,490.0,490.0,48.0,,,2018-07-11 17:45:16
JJTomé,18713.0,Filtros MV/G4.592.592.48,4.0,8.0,G4,592.592.48,standard_filter,592.0,592.0,48.0,,,2018-10-25 21:30:20
JJTomé,18713.0,Filtros MV/G4.287.592.48,8.0,6.0,G4,287.592.48,standard_filter,287.0,592.0,48.0,,,2018-10-25 21:30:20
JJTomé,21024.0,Filtros MV/G4.500.625.48,3.0,9.5,G4,500.625.48,standard_filter,500.0,625.0,48.0,,,2021-02-08 15:12:51
JJTomé,21024.0,Filtros MV/G4.580.310.45,4.0,7.5,G4,580.310.45,standard_filter,580.0,310.0,45.0,,,2021-02-08 15:12:51
JJTomé,21024.0,Filtros MV/G4.615.560.98,6.0,12.75,G4,615.560.98,standard_filter,615.0,560.0,98.0,,,2021-02-08 15:12:51
JJTomé,21027.0,Filtros MV/G4.592.592.50,2.0,8.5,G4,592.592.50,standard_filter,592.0,592.0,50.0,,,2021-02-11 21:19:39
JJTomé,21027.0,Filtros MV/G4.592.492.50,2.0,7.5,G4,592.492.50,standard_filter,592.0,492.0,50.0,,,2021-02-11 21:19:39
JJTomé,21027.0,Filtros MV/G4.450.650.50,16.0,7.25,G4,450.650.50,standard_filter,450.0,650.0,50.0,,,2021-02-11 21:19:39
JJTomé,21027.0,Filtros MV/G4.510.640.50,4.0,7.5,G4,510.640.50,standard_filter,510.0,640.0,50.0,,,2021-02-11 21:19:39
JJTomé,21027.0,Filtros MP/G4.300.845.20,2.0,6.5,G4,300.845.20,standard_filter,300.0,845.0,20.0,,,2021-02-11 21:19:39
JJTomé,21027.0,Filtros MP/G4.270.845.20,1.0,6.4,G4,270.845.20,standard_filter,270.0,845.0,20.0,,,2021-02-11 21:19:39
JJTomé,21027.0,Filtros MP/G4.300.1355.20,2.0,8.5,G4,300.1355.20,standard_filter,300.0,1355.0,20.0,,,2021-02-11 21:19:39
JJTomé,21027.0,Filtros MP/G4.270.1355.20,1.0,8.25,G4,270.1355.20,standard_filter,270.0,1355.0,20.0,,,2021-02-11 21:19:39
