company_name,quote_id,description,qty,unit_price,filter_efficiency,dimensions,item_type,Length,Height,Gutter,Depth,Pockets
Sotécnica,18630.0,Filtros MP/G4.210.740.3,10.0,9.5,G4,210.740.3,Filtro,210.0,740.0,3.0,,
Sotécnica,18630.0,Filtros MP/G4.210.440.3,10.0,7.5,G4,210.440.3,Filtro,210.0,440.0,3.0,,
Sotécnica,18630.0,Rolos G4 20.2 mts,2.0,130.0,G4,,Rolo,,,,,
Sotécnica,18634.0,Filtros M5/PL.780.820.55,6.0,64.5,M5,780.820.55,Filtro,780.0,820.0,55.0,,
Sotécnica,18634.0,Filtros M5/PL.780.820.55,6.0,64.5,M5,780.820.55,Filtro,780.0,820.0,55.0,,
Sotécnica,18683.0,Filtros MV/G4.600.400.50,14.0,6.5,G4,600.400.50,Filtro,600.0,400.0,50.0,,
Sotécnica,18683.0,Filtros mV/G4.500.495.50,16.0,6.5,G4,500.495.50,Filtro,500.0,495.0,50.0,,
Sotécnica,18683.0,Filtros MV/G4.625.495.50,3.0,6.5,G4,625.495.50,Filtro,625.0,495.0,50.0,,
Sotécnica,18683.0,Filtros MV/G4.500.500.50,2.0,6.5,G4,500.500.50,Filtro,500.0,500.0,50.0,,
Sotécnica,18683.0,Filtros MP/G4.495.495.20,5.0,5.95,G4,495.495.20,Filtro,495.0,495.0,20.0,,
Sotécnica,18683.0,Filtros MV/G4.620.495.50,2.0,6.5,G4,620.495.50,Filtro,620.0,495.0,50.0,,
Sotécnica,18683.0,Filtros MV/G4.495.400.50,3.0,6.25,G4,495.400.50,Filtro,495.0,400.0,50.0,,
Sotécnica,18683.0,Filtros MV/G4.620.510.50,3.0,6.75,G4,620.510.50,Filtro,620.0,510.0,50.0,,
Sotécnica,18683.0,Filtros MV/G4.620.395.50,4.0,6.5,G4,620.395.50,Filtro,620.0,395.0,50.0,,
Sotécnica,18685.0,Filtros MV/G4.394.233.45,4.0,4.5,G4,394.233.45,Filtro,394.0,233.0,45.0,,
Sotécnica,18685.0,Filtros F7.440.515.400.25.3,28.0,9.5,F7,440.515.400.25.3,Filtro,440.0,515.0,25.0,400.0,3.0
Sotécnica,18685.0,Filtros F7.355.425.350.25.3,12.0,9.25,F7,355.425.350.25.3,Filtro,355.0,425.0,25.0,350.0,3.0
Sotécnica,18694.0,Filtros MP/G3.592.592.10,8.0,6.95,G3,592.592.10,Filtro,592.0,592.0,10.0,,
Sotécnica,18694.0,Filtros MP/G3.592.287.10,6.0,5.95,G3,592.287.10,Filtro,592.0,287.0,10.0,,
Sotécnica,18695.0,Filtros MP/G3.980.210.4,14.0,7.85,G3,980.210.4,Filtro,980.0,210.0,4.0,,
Sotécnica,18695.0,Filtros MP/G3.580.210.4,8.0,6.5,G3,580.210.4,Filtro,580.0,210.0,4.0,,
Sotécnica,18695.0,Filtros MP/G3.410.210.4,6.0,5.25,G3,410.210.4,Filtro,410.0,210.0,4.0,,
Sotécnica,18740.0,Filtros MV/G4.592.592.48,6.0,8.5,G4,592.592.48,Filtro,592.0,592.0,48.0,,
Sotécnica,18740.0,Filtros F7.592.592.535.25.6,6.0,15.5,F7,592.592.535.25.6,Filtro,592.0,592.0,25.0,535.0,6.0
Sotécnica,18760.0,Filtros MP/G2.633.205.3,15.0,4.95,G2,633.205.3,Filtro,633.0,205.0,3.0,,
Sotécnica,18760.0,Filtros MP/G2.1065.208.3,25.0,5.7,G2,1065.208.3,Filtro,1065.0,208.0,3.0,,
Sotécnica,18760.0,Filtros MP/G2.1065.233.3,150.0,5.75,G2,1065.233.3,Filtro,1065.0,233.0,3.0,,
Sotécnica,18760.0,Placas Preta 2000.1000.5,130.0,11.5,,2000.1000.5,,2000.0,1000.0,5.0,,
Sotécnica,18760.0,Rolo Filtrante G4 20.2 mts,1.0,110.0,G4,,Rolo,,,,,
Sotécnica,18760.0,Filtros G4.592.592.535.25.6,12.0,14.5,G4,592.592.535.25.6,Filtro,592.0,592.0,25.0,535.0,6.0
Sotécnica,18760.0,Filtros G4.592.287.535.25.6,4.0,14.5,G4,592.287.535.25.6,Filtro,592.0,287.0,25.0,535.0,6.0
Sotécnica,18760.0,Filtros G4.592.592.360.25.6,4.0,14.0,G4,592.592.360.25.6,Filtro,592.0,592.0,25.0,360.0,6.0
Sotécnica,18760.0,Filtros MV/G4.535.473.48,1.0,7.0,G4,535.473.48,Filtro,535.0,473.0,48.0,,
Sotécnica,18760.0,Filtros F7.610.610.292,1.0,95.0,F7,610.610.292,Filtro,610.0,610.0,292.0,,
Sotécnica,18760.0,Filtros M5.287.592.500.25.4,2.0,11.5,M5,287.592.500.25.4,Filtro,287.0,592.0,25.0,500.0,4.0
Sotécnica,18760.0,Filtros M5.592.592.500.25.6,2.0,14.5,M5,592.592.500.25.6,Filtro,592.0,592.0,25.0,500.0,6.0
Sotécnica,18760.0,Filtros F7.592.592.535.25.8,16.0,14.75,F7,592.592.535.25.8,Filtro,592.0,592.0,25.0,535.0,8.0
Sotécnica,18760.0,Filtros F7.592.287.535.25.8,6.0,14.5,F7,592.287.535.25.8,Filtro,592.0,287.0,25.0,535.0,8.0
Sotécnica,18760.0,Filtros F7.287.287.360.25.3,1.0,10.5,F7,287.287.360.25.3,Filtro,287.0,287.0,25.0,360.0,3.0
Sotécnica,18760.0,Filtros F7.287.592.360.25.4,4.0,12.5,F7,287.592.360.25.4,Filtro,287.0,592.0,25.0,360.0,4.0
Sotécnica,18760.0,Filtros F7.592.592.360.25.8,11.0,14.0,F7,592.592.360.25.8,Filtro,592.0,592.0,25.0,360.0,8.0
Sotécnica,18760.0,Filtros F7.592.287.360.25.8,2.0,14.75,F7,592.287.360.25.8,Filtro,592.0,287.0,25.0,360.0,8.0
Sotécnica,18760.0,Filtros F7.535.475.535.25.8,1.0,14.75,F7,535.475.535.25.8,Filtro,535.0,475.0,25.0,535.0,8.0
Sotécnica,18760.0,Filtros F7.287.592.535.25.4,3.0,12.5,F7,287.592.535.25.4,Filtro,287.0,592.0,25.0,535.0,4.0
Sotécnica,18760.0,Filtros F7.287.287.535.25.3,1.0,11.5,F7,287.287.535.25.3,Filtro,287.0,287.0,25.0,535.0,3.0
Sotécnica,18760.0,Filtros F7.287.595.535.25.4,1.0,12.5,F7,287.595.535.25.4,Filtro,287.0,595.0,25.0,535.0,4.0
Sotécnica,18760.0,Filtros RG/F7.592.592.292,2.0,52.5,F7,592.592.292,Filtro,592.0,592.0,292.0,,
Sotécnica,18760.0,Filtros RG/F7.592.287.292,2.0,37.5,F7,592.287.292,Filtro,592.0,287.0,292.0,,
Sotécnica,18760.0,Filtros G4.592.592.500.25.6,12.0,14.5,G4,592.592.500.25.6,Filtro,592.0,592.0,25.0,500.0,6.0
Sotécnica,18760.0,Filtros G4.592.287.500.25.6,4.0,14.5,G4,592.287.500.25.6,Filtro,592.0,287.0,25.0,500.0,6.0
Sotécnica,18775.0,Filtros F7.592.592.534.8b,44.0,14.75,F7,592.592.534.8,Filtro,,,,,
Sotécnica,18775.0,Filtros F7.287.592.534.4b,13.0,10.75,F7,287.592.534.4,Filtro,,,,,
Sotécnica,18775.0,Filtros F7.592.287.534.8b,9.0,14.9,F7,592.287.534.8,Filtro,,,,,
Sotécnica,18775.0,Filtros F7.287.287.534.4b,3.0,10.75,F7,287.287.534.4,Filtro,,,,,
Sotécnica,18775.0,Filtros G4.592.592.360.4b,77.0,11.5,G4,592.592.360.4,Filtro,,,,,
Sotécnica,18775.0,Filtros G4.287.592.360.2b,22.0,9.5,G4,287.592.360.2,Filtro,,,,,
Sotécnica,18775.0,Filtros G4.592.287.360.4b,18.0,11.5,G4,592.287.360.4,Filtro,,,,,
Sotécnica,18775.0,Filtros G4.287.287.360.2b,5.0,9.5,G4,287.287.360.2,Filtro,,,,,
Sotécnica,18775.0,Filtros MV/G4.695.650.95,2.0,11.5,G4,695.650.95,Filtro,695.0,650.0,95.0,,
Sotécnica,18775.0,Filtros MP/G4.1490.220.8,8.0,18.0,G4,1490.220.8,Filtro,1490.0,220.0,8.0,,
Sotécnica,18777.0,Filtros MV/G4.592.592.98,8.0,10.5,G4,592.592.98,Filtro,592.0,592.0,98.0,,
Sotécnica,18777.0,Filtros mV/G4.592.287.98,6.0,8.5,G4,592.287.98,Filtro,592.0,287.0,98.0,,
Sotécnica,19816.0,Filtros MP/G4.815.580.20,10.0,11.5,G4,815.580.20,Filtro,815.0,580.0,20.0,,
Sotécnica,19816.0,Filtros MV/G4.700.450.40,5.0,9.5,G4,700.450.40,Filtro,700.0,450.0,40.0,,
Sotécnica,19816.0,Filtros MV/G4.595.455.45,1.0,8.5,G4,595.455.45,Filtro,595.0,455.0,45.0,,
Sotécnica,19816.0,Filtros MP/G4.742.524.18,1.0,10.5,G4,742.524.18,Filtro,742.0,524.0,18.0,,
Sotécnica,19816.0,Filtros MP/G4.960.540.20,4.0,12.25,G4,960.540.20,Filtro,960.0,540.0,20.0,,
Sotécnica,19828.0,Filtros MV/G4.287.592.48,4.0,6.5,G4,287.592.48,Filtro,287.0,592.0,48.0,,
Sotécnica,19828.0,Filtros MV/G4.592.592.48,4.0,8.5,G4,592.592.48,Filtro,592.0,592.0,48.0,,
Sotécnica,19828.0,Filtros F8.287.592.380.25.4,4.0,10.5,F8,287.592.380.25.4,Filtro,287.0,592.0,25.0,380.0,4.0
Sotécnica,19828.0,Filtros F8.592.592.380.25.7,4.0,14.25,F8,592.592.380.25.7,Filtro,592.0,592.0,25.0,380.0,7.0
Sotécnica,20021.0,Filtros MV/G4.790.390.45,4.0,7.5,G4,790.390.45,Filtro,790.0,390.0,45.0,,
Sotécnica,20021.0,Filtros F7.390.790.450.25.4,8.0,17.5,F7,390.790.450.25.4,Filtro,390.0,790.0,25.0,450.0,4.0
Sotécnica,20021.0,Filtros F7.592.592.300.20.7,6.0,12.99,F7,592.592.300.20.7,Filtro,592.0,592.0,20.0,300.0,7.0
Sotécnica,20021.0,Filtros MP/G4.380.210.4,2.0,6.5,G4,380.210.4,Filtro,380.0,210.0,4.0,,
Sotécnica,20021.0,Filtros MP/G4.780.210.4,2.0,6.75,G4,780.210.4,Filtro,780.0,210.0,4.0,,
Sotécnica,20021.0,Filtros MP/G4.1160.210.4,1.0,7.5,G4,1160.210.4,Filtro,1160.0,210.0,4.0,,
Sotécnica,21083.0,Filtros MP/G4.600.700.25,2.0,9.5,G4,600.700.25,Filtro,600.0,700.0,25.0,,
Sotécnica,21083.0,Filtros MP/G4.550.485.25,2.0,7.5,G4,550.485.25,Filtro,550.0,485.0,25.0,,
Sotécnica,21083.0,Filtros MV/G4.460.560.45,2.0,7.5,G4,460.560.45,Filtro,460.0,560.0,45.0,,
Sotécnica,21083.0,Filtros MP/G4.510.510.10,3.0,6.75,G4,510.510.10,Filtro,510.0,510.0,10.0,,
Sotécnica,21083.0,Filtros MP/G4.190.415.20,1.0,5.5,G4,190.415.20,Filtro,190.0,415.0,20.0,,
Sotécnica,21083.0,Filtros MV/G4.300.310.45,1.0,5.85,G4,300.310.45,Filtro,300.0,310.0,45.0,,
Sotécnica,21083.0,Filtros MV/G4.293.590.48,6.0,5.75,G4,293.590.48,Filtro,293.0,590.0,48.0,,
Sotécnica,21083.0,Filtros F9/RG.592.287.292,2.0,38.5,F9,592.287.292,Filtro,592.0,287.0,292.0,,
Sotécnica,21083.0,Filtros F9/RG.592.592.292,2.0,52.5,F9,592.592.292,Filtro,592.0,592.0,292.0,,
Sotécnica,21083.0,Filtros MP/G2.580.270.10,1.0,5.8,G2,580.270.10,Filtro,580.0,270.0,10.0,,
Sotécnica,21084.0,Filtros MV/G4.592.592.48,7.0,6.95,G4,592.592.48,Filtro,592.0,592.0,48.0,,
Sotécnica,21084.0,Filtros MV/G4.592.287.48,6.0,5.95,G4,592.287.48,Filtro,592.0,287.0,48.0,,
Sotécnica,21084.0,Filtros MV/G4.287.287.48,3.0,5.5,G4,287.287.48,Filtro,287.0,287.0,48.0,,
Sotécnica,21084.0,Filtros F9.592.592.460.25.8,3.0,15.5,F9,592.592.460.25.8,Filtro,592.0,592.0,25.0,460.0,8.0
Sotécnica,21084.0,Filtros F9.592.287.460.25.8,4.0,15.25,F9,592.287.460.25.8,Filtro,592.0,287.0,25.0,460.0,8.0
Sotécnica,21084.0,Filtros F9.287.287.460.25.4,1.0,12.95,F9,287.287.460.25.4,Filtro,287.0,287.0,25.0,460.0,4.0
Sotécnica,21084.0,Filtros G4.592.592.460.25.6,6.0,14.5,G4,592.592.460.25.6,Filtro,592.0,592.0,25.0,460.0,6.0
Sotécnica,21084.0,Filtros G4.592.287.460.25.6,3.0,14.25,G4,592.287.460.25.6,Filtro,592.0,287.0,25.0,460.0,6.0
Sotécnica,21084.0,Filtros G4.287.287.460.25.3,2.0,11.5,G4,287.287.460.25.3,Filtro,287.0,287.0,25.0,460.0,3.0
Sotécnica,21084.0,Filtros MP/G4.650.650.10,6.0,10.75,G4,650.650.10,Filtro,650.0,650.0,10.0,,
Sotécnica,21092.0,Filtros F7.592.592.500.25.8,44.0,12.99,F7,592.592.500.25.8,Filtro,592.0,592.0,25.0,500.0,8.0
Sotécnica,21092.0,Filtros F7.287.592.500.25.4,13.0,12.5,F7,287.592.500.25.4,Filtro,287.0,592.0,25.0,500.0,4.0
Sotécnica,21092.0,Filtros F7.592.287.500.25.8,9.0,12.99,F7,592.287.500.25.8,Filtro,592.0,287.0,25.0,500.0,8.0
Sotécnica,21092.0,Filtros F7.287.287.500.25.4,3.0,12.5,F7,287.287.500.25.4,Filtro,287.0,287.0,25.0,500.0,4.0
Sotécnica,21092.0,Filtros G4.592.592.360.25.4,113.0,10.5,G4,592.592.360.25.4,Filtro,592.0,592.0,25.0,360.0,4.0
Sotécnica,21092.0,Filtros G4.287.592.360.25.2,31.0,8.95,G4,287.592.360.25.2,Filtro,287.0,592.0,25.0,360.0,2.0
Sotécnica,21092.0,Filtros G4.592.287.360.25.4,27.0,10.5,G4,592.287.360.25.4,Filtro,592.0,287.0,25.0,360.0,4.0
Sotécnica,21092.0,Filtros G4.287.287.360.25.2,8.0,8.95,G4,287.287.360.25.2,Filtro,287.0,287.0,25.0,360.0,2.0
Sotécnica,21092.0,Filtros MV/G4.695.650.95,2.0,11.5,G4,695.650.95,Filtro,695.0,650.0,95.0,,
Sotécnica,21092.0,Filtros MP/G3.1490.220.8,8.0,14.5,G3,1490.220.8,Filtro,1490.0,220.0,8.0,,
Sotécnica,21092.0,Rolo G4.20.2 mts,1.0,110.0,G4,20.2,Rolo,,,,,
Sotécnica,21171.0,Filtro F7.490.490.500.25.8,1.0,18.5,F7,490.490.500.25.8,Filtro,490.0,490.0,25.0,500.0,8.0
Sotécnica,21171.0,Filtro F7.490.490.500.25.6,2.0,17.5,F7,490.490.500.25.6,Filtro,490.0,490.0,25.0,500.0,6.0
Sotécnica,21171.0,Filtro MV/G4.490.490.48,2.0,10.5,G4,490.490.48,Filtro,490.0,490.0,48.0,,
Sotécnica,21171.0,Filtro F7.792.382.380.25.12,1.0,27.5,F7,792.382.380.25.12,Filtro,792.0,382.0,25.0,380.0,12.0
Sotécnica,21171.0,Filtro MV/G4.792.392.48,1.0,14.5,G4,792.392.48,Filtro,792.0,392.0,48.0,,
Sotécnica,21200.0,Filtros F9/RG.287.592.292,3.0,35.5,F9,287.592.292,Filtro,287.0,592.0,292.0,,
Sotécnica,21200.0,Filtros MV/G4.287.592.48,3.0,6.5,G4,287.592.48,Filtro,287.0,592.0,48.0,,
Sotécnica,21200.0,Filtros M6/PL.592.287.48,3.0,22.5,M6,592.287.48,Filtro,592.0,287.0,48.0,,
Sotécnica,21200.0,Filtros F9/RG.592.490.292,9.0,49.5,F9,592.490.292,Filtro,592.0,490.0,292.0,,
Sotécnica,21200.0,Filtros MV/G4.490.592.48,9.0,8.5,G4,490.592.48,Filtro,490.0,592.0,48.0,,
Sotécnica,21200.0,Filtros M6/PL.592.490.48,9.0,32.5,M6,592.490.48,Filtro,592.0,490.0,48.0,,
Sotécnica,22226.0,Filtros M5.287.287.535,8.0,11.5,M5,287.287.535,Filtro,287.0,287.0,535.0,,
Sotécnica,22226.0,Filtros M5.287.592.535,35.0,12.75,M5,287.592.535,Filtro,287.0,592.0,535.0,,
Sotécnica,22226.0,Filtros M5.592.592.535,43.0,15.5,M5,592.592.535,Filtro,592.0,592.0,535.0,,
Sotécnica,22226.0,Filtros F9.287.592.635,1.0,14.5,F9,287.592.635,Filtro,287.0,592.0,635.0,,
Sotécnica,22226.0,Filtros F9.592.592.635,1.0,19.5,F9,592.592.635,Filtro,592.0,592.0,635.0,,
Sotécnica,22226.0,Filtros F7.592.287.380,2.0,15.5,F7,592.287.380,Filtro,592.0,287.0,380.0,,
Sotécnica,22226.0,Filtros F7.490.592.380,6.0,15.5,F7,490.592.380,Filtro,490.0,592.0,380.0,,
Sotécnica,22226.0,Filtros F7.592.490.535,4.0,16.5,F7,592.490.535,Filtro,592.0,490.0,535.0,,
Sotécnica,22226.0,Filtros F7.592.592.535,4.0,17.5,F7,592.592.535,Filtro,592.0,592.0,535.0,,
Sotécnica,22226.0,Filtros F7.287.592.380,1.0,14.5,F7,287.592.380,Filtro,287.0,592.0,380.0,,
Sotécnica,22226.0,Filtros F7.592.592.380,1.0,15.5,F7,592.592.380,Filtro,592.0,592.0,380.0,,
Sotécnica,22226.0,Filtros M5.868.400.535,1.0,32.5,M5,868.400.535,Filtro,868.0,400.0,535.0,,
Sotécnica,22226.0,Rolo G4.20.20 mts,5.0,125.0,G4,20.20,Rolo,,,,,
Sotécnica,22232.0,Filtros F7.592.592.534.25.8,44.0,15.5,F7,592.592.534.25.8,Filtro,592.0,592.0,25.0,534.0,8.0
Sotécnica,22232.0,Filtros F7.287.592.534.25.4,13.0,12.5,F7,287.592.534.25.4,Filtro,287.0,592.0,25.0,534.0,4.0
Sotécnica,22232.0,Filtros F7.592.287.534.25.8,9.0,15.25,F7,592.287.534.25.8,Filtro,592.0,287.0,25.0,534.0,8.0
Sotécnica,22232.0,Filtros F7.287.287.534.25.4,3.0,12.25,F7,287.287.534.25.4,Filtro,287.0,287.0,25.0,534.0,4.0
Sotécnica,22232.0,Filtros G4.592.592.360.25.4,77.0,12.5,G4,592.592.360.25.4,Filtro,592.0,592.0,25.0,360.0,4.0
Sotécnica,22232.0,Filtros G4.287.592.360.25.2,25.0,10.5,G4,287.592.360.25.2,Filtro,287.0,592.0,25.0,360.0,2.0
Sotécnica,22232.0,Filtros G4.592.287.360.25.4,21.0,11.5,G4,592.287.360.25.4,Filtro,592.0,287.0,25.0,360.0,4.0
Sotécnica,22232.0,Filtros G4.287.287.360.25.2,2.0,10.25,G4,287.287.360.25.2,Filtro,287.0,287.0,25.0,360.0,2.0
Sotécnica,22232.0,Filtros MV/G4.695.650.95,2.0,15.5,G4,695.650.95,Filtro,695.0,650.0,95.0,,
Sotécnica,22232.0,Filtros MP/G3.1490.220.8,8.0,21.5,G3,1490.220.8,Filtro,1490.0,220.0,8.0,,
Sotécnica,23297.0,Filtros MP/G3.940.200.5,100.0,7.75,G3,940.200.5,Filtro,940.0,200.0,5.0,,
Sotécnica,23297.0,Filtros MP/G3.1065.205.5,100.0,8.25,G3,1065.205.5,Filtro,1065.0,205.0,5.0,,
Sotécnica,23297.0,Filtros MP/G3.650.650.10,6.0,17.5,G3,650.650.10,Filtro,650.0,650.0,10.0,,
Sotécnica,23297.0,Filtros MV/G4.592.592.48,7.0,9.5,G4,592.592.48,Filtro,592.0,592.0,48.0,,
Sotécnica,23297.0,Filtros MV/G4.592.287.48,6.0,6.75,G4,592.287.48,Filtro,592.0,287.0,48.0,,
Sotécnica,23297.0,Filtros MV/G4.287.287.48,3.0,6.5,G4,287.287.48,Filtro,287.0,287.0,48.0,,
Sotécnica,23297.0,Filtros F9.592.592.460.25.8,3.0,19.0,F9,592.592.460.25.8,Filtro,592.0,592.0,25.0,460.0,8.0
Sotécnica,23297.0,Filtros F9.592.287.460.25.8,4.0,18.5,F9,592.287.460.25.8,Filtro,592.0,287.0,25.0,460.0,8.0
Sotécnica,23297.0,Filtros F9.287.287.460.25.4,1.0,15.25,F9,287.287.460.25.4,Filtro,287.0,287.0,25.0,460.0,4.0
Sotécnica,23297.0,Filtros G4.592.592.460.25.6,6.0,14.25,G4,592.592.460.25.6,Filtro,592.0,592.0,25.0,460.0,6.0
Sotécnica,23297.0,Filtros G4.592.287.460.25.6,3.0,14.15,G4,592.287.460.25.6,Filtro,592.0,287.0,25.0,460.0,6.0
Sotécnica,23297.0,Filtros G4.287.287.460.25.3,2.0,12.5,G4,287.287.460.25.3,Filtro,287.0,287.0,25.0,460.0,3.0
Springzone,18581.0,Filtros MV/G4.380.600.30,4.0,8.75,G4,380.600.30,Filtro,380.0,600.0,30.0,,
Springzone,18581.0,Filtros MV/G4.380.1220.30,2.0,14.5,G4,380.1220.30,Filtro,380.0,1220.0,30.0,,
Springzone,18581.0,Filtros MV/G4.430.1220.30,2.0,14.75,G4,430.1220.30,Filtro,430.0,1220.0,30.0,,
Springzone,18581.0,Filtros MV/M5.380.570.90,8.0,12.75,M5,380.570.90,Filtro,380.0,570.0,90.0,,
Springzone,18581.0,Filtros MV/M5.380.1150.90,2.0,14.5,M5,380.1150.90,Filtro,380.0,1150.0,90.0,,
Springzone,18581.0,Filtros MV/M5.430.570.90,4.0,12.9,M5,430.570.90,Filtro,430.0,570.0,90.0,,
Springzone,18581.0,Filtros MV/G4.380.600.30,4.0,8.75,G4,380.600.30,Filtro,380.0,600.0,30.0,,
Springzone,18581.0,Filtros MV/G4.380.1220.30,2.0,14.5,G4,380.1220.30,Filtro,380.0,1220.0,30.0,,
Springzone,18581.0,Filtros MV/G4.430.1220.30,2.0,14.75,G4,430.1220.30,Filtro,430.0,1220.0,30.0,,
Springzone,18581.0,Filtros MV/M5.380.570.90,8.0,12.75,M5,380.570.90,Filtro,380.0,570.0,90.0,,
Springzone,18581.0,Filtros MV/M5.380.1150.90,2.0,14.5,M5,380.1150.90,Filtro,380.0,1150.0,90.0,,
Springzone,18581.0,Filtros MV/M5.430.570.90,4.0,12.9,M5,430.570.90,Filtro,430.0,570.0,90.0,,
Springzone,18785.0,Filtros MV/G4.530.500.48,12.0,10.5,G4,530.500.48,Filtro,530.0,500.0,48.0,,
Springzone,18785.0,Filtros MP/G4.490.220.20,4.0,7.95,G4,490.220.20,Filtro,490.0,220.0,20.0,,
Springzone,18785.0,Filtros MP/G4.930.290.20,1.0,8.25,G4,930.290.20,Filtro,930.0,290.0,20.0,,
Springzone,18785.0,Filtros MV/G4.700.490.48,2.0,14.5,G4,700.490.48,Filtro,700.0,490.0,48.0,,
Springzone,18785.0,Filtros MP/G4.264.290.20 C/Lg,5.0,9.25,G4,264.290.20,Filtro,264.0,290.0,20.0,,
Springzone,18791.0,Filtros MP/G4.610.380.30,4.0,10.5,G4,610.380.30,Filtro,610.0,380.0,30.0,,
Springzone,19814.0,Filtros MV/G4.530.500.50,12.0,7.5,G4,530.500.50,Filtro,530.0,500.0,50.0,,
Springzone,19814.0,Filtros F7/PL.530.500.98,12.0,42.5,F7,530.500.98,Filtro,530.0,500.0,98.0,,
Springzone,19814.0,Filtros MP/G4.190.190.20,2.0,4.95,G4,190.190.20,Filtro,190.0,190.0,20.0,,
Springzone,19814.0,Filtros MV/G4760.680.40,3.0,12.5,G4760,680.40,Filtro,,,,,
Springzone,19814.0,Filtros MV/G4.500.490.40,2.0,7.5,G4,500.490.40,Filtro,500.0,490.0,40.0,,
Springzone,19814.0,Filtros MV/G4.980.750.45,1.0,15.5,G4,980.750.45,Filtro,980.0,750.0,45.0,,
Springzone,19814.0,Filtros MP/G4.600.320.30,4.0,10.5,G4,600.320.30,Filtro,600.0,320.0,30.0,,
Springzone,19814.0,Filtros MV/G4.290.600.50,3.0,6.95,G4,290.600.50,Filtro,290.0,600.0,50.0,,
Springzone,19814.0,Filtros MV/G4.590.600.50,3.0,8.5,G4,590.600.50,Filtro,590.0,600.0,50.0,,
Springzone,20023.0,Filtros F7/PL.530.500.98,12.0,45.5,F7,530.500.98,Filtro,530.0,500.0,98.0,,
Springzone,21112.0,Filtros MV/G4.530.500.45,12.0,8.5,G4,530.500.45,Filtro,530.0,500.0,45.0,,
Springzone,21112.0,Filtros F7/PL.530.500.90,12.0,44.5,F7,530.500.90,Filtro,530.0,500.0,90.0,,
Springzone,21112.0,Filtros MP/G4.340.340.20,2.0,6.75,G4,340.340.20,Filtro,340.0,340.0,20.0,,
Springzone,22234.0,Filtros MV/G4.1660.710.50,1.0,25.5,G4,1660.710.50,Filtro,1660.0,710.0,50.0,,
Springzone,22234.0,Filtros F7/PL.1660.680.50,1.0,165.5,F7,1660.680.50,Filtro,1660.0,680.0,50.0,,
Springzone,22234.0,Filtros MV/G4.530.500.50,6.0,10.5,G4,530.500.50,Filtro,530.0,500.0,50.0,,
Springzone,22234.0,Filtros F7/PL.530.500.90,6.0,48.5,F7,530.500.90,Filtro,530.0,500.0,90.0,,
Springzone,22234.0,Filtros MP/G4.970.220.3,3.0,10.75,G4,970.220.3,Filtro,970.0,220.0,3.0,,
Springzone,22234.0,Filtros MP/G4.970.220.10,30.0,9.5,G4,970.220.10,Filtro,970.0,220.0,10.0,,
Springzone,22234.0,Filtros MP/G4.720.200.10,4.0,8.75,G4,720.200.10,Filtro,720.0,200.0,10.0,,
Springzone,22234.0,Filtros MP/G4.840.200.10,11.0,9.15,G4,840.200.10,Filtro,840.0,200.0,10.0,,
Springzone,22234.0,Filtros MP/G4.1460.220.10,1.0,17.5,G4,1460.220.10,Filtro,1460.0,220.0,10.0,,
TDGI,18553.0,Filtros MV/G4.592.592.48 ,5.0,8.25,G4,592.592.48,Filtro,592.0,592.0,48.0,,
TDGI,18553.0,Filtros H13.610.610.292 ,8.0,97.5,H13,610.610.292,Filtro,610.0,610.0,292.0,,
TDGI,18553.0,Filtros H13.610.610.292 ,1.0,97.5,H13,610.610.292,Filtro,610.0,610.0,292.0,,
TDGI,18553.0,Filtros MV/G4.1250.625.48,8.0,14.5,G4,1250.625.48,Filtro,1250.0,625.0,48.0,,
TDGI,18553.0,Filtros MV/G4.592.287.48,5.0,6.25,G4,592.287.48,Filtro,592.0,287.0,48.0,,
TDGI,18553.0,Filtros RG/F9.592.592.292,17.0,52.5,F9,592.592.292,Filtro,592.0,592.0,292.0,,
TDGI,18553.0,Filtros RG/F9.592.287.292,3.0,37.5,F9,592.287.292,Filtro,592.0,287.0,292.0,,
TDGI,18553.0,Filtros RG/F9.592.592.100.25,1.0,48.5,F9,592.592.100.25,Filtro,,,,,
TDGI,18553.0,Filtros RG/F9.592.287.100.25,2.0,35.5,F9,592.287.100.25,Filtro,,,,,
TDGI,18553.0,Filtros RG/F9.287.287.100.25,1.0,32.5,F9,287.287.100.25,Filtro,,,,,
TDGI,18553.0,Filtros H13.305.305.292,2.0,42.5,H13,305.305.292,Filtro,305.0,305.0,292.0,,
TDGI,18553.0,Filtros H13.610.305.292,2.0,77.5,H13,610.305.292,Filtro,610.0,305.0,292.0,,
TDGI,18553.0,Filtros F9.592.592.500.25.8,2.0,15.5,F9,592.592.500.25.8,Filtro,592.0,592.0,25.0,500.0,8.0
TDGI,18553.0,Filtros F9.287.592.500.25.4,1.0,12.95,F9,287.592.500.25.4,Filtro,287.0,592.0,25.0,500.0,4.0
TDGI,18553.0,Filtros F9.435.592.500.25.6,1.0,14.5,F9,435.592.500.25.6,Filtro,435.0,592.0,25.0,500.0,6.0
TDGI,18553.0,Filtros F9.287.287.500.25.4,1.0,12.5,F9,287.287.500.25.4,Filtro,287.0,287.0,25.0,500.0,4.0
TDGI,18728.0,Filtros F7/RG.592.287.292,4.0,32.5,F7,592.287.292,Filtro,592.0,287.0,292.0,,
